conversation_num,batch_num,round_num,round_index,task_index,complexity,type,social_perceptiveness,skill,speaker_nickname,message,normalized_score,score,duration,efficiency,message_lower_with_punc,turn_id,num_words,num_chars,num_messages,info_exchange_zscore_chats,info_exchange_zscore_conversation,discrepancies,hear,home,conjunction,certainty,inclusive,bio,achievement,adverbs,anxiety,third_person,negation,swear,death,health,see,body,family,negative_affect,quantifier,positive_affect,insight,humans,present_tense,future_tense,past_tense,relative,sexual,inhibition,sadness,social,indefinite_pronoun,religion,work,money,causation,anger,first_person_singular,feel,tentativeness,exclusive,verbs,friends,article,argue,auxiliary_verbs,cognitive_mech,preposition,first_person_plural,percept,second_person,positive_words,first_person,nltk_english_stopwords,hedge_words,num_question_naive,NTRI,word_TTR,first_pronouns_proportion,function_word_accommodation,content_word_accommodation,hedge_naive,textblob_subjectivity,textblob_polarity,dale_chall_score,dale_chall_classification,please,please_start,hashedge,indirect_btw,hedges,factuality,deference,gratitude,apologizing,1st_person_pl,1st_person,1st_person_start,2nd_person,2nd_person_start,indirect_greeting,direct_question,direct_start,haspositive,hasnegative,subjunctive,indicative
680,gs4B4dyPyLtBxwxLN,HykfLLhi9pSM9GudJ,1,5,Very high,HL,23.0,1068.0,3FBZ6XLrcpW3gPL4h,like first middle last ill take middle,97.79116465863451,974,3.8,25.73451701543014,like first middle last? i'll take middle,6,7,38,1,0.30634340152045786,0.4389477864571921,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,1,0,0.8571428571428571,0.0,0,0.029411764705882353,0,0.27999999999999997,-0.05,0.3472,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
680,gs4B4dyPyLtBxwxLN,HykfLLhi9pSM9GudJ,1,5,Very high,HL,23.0,1068.0,CT7JecyYmKWTCDe3C,okay,97.79116465863451,974,3.8,25.73451701543014,okay,7,1,4,1,-0.7770620173687549,-1.2370346709248143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.5,0.5,0.0496,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
681,gs4B4dyPyLtBxwxLN,KgBkxB7SrfnGcygvr,5,3,Moderate,HL,23.0,1068.0,5NwxkftcLHENojuxN,these people that cant be neighbors need to learn to get along ,90.625,609,2.55,35.53921568627451,these people that can't be neighbors need to learn to get along! :),1,12,63,1,1.2091812505948019,1.1355499479153377,0.01,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.01,0.0,0.0,0.02,0.03,0.03,0.0,0.0,0.0,0.0,0.0,0.049999999999999996,0.0,0,0,0.9166666666666666,0.0,0,0.0,0,0.0,0.0,0.5952,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
681,gs4B4dyPyLtBxwxLN,KgBkxB7SrfnGcygvr,5,3,Moderate,HL,23.0,1068.0,CT7JecyYmKWTCDe3C,no kidding they need to suck it up,90.625,609,2.55,35.53921568627451,no kidding they need to suck it up,2,8,34,1,0.4869109713353267,0.1622214211307626,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.02,0.0,0.0,0.01,0.0,0.0,0.0,0.02,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.01,0.0,0.01,0.02,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0,0,1.0,0.0,1,0.034482758620689655,0,0.0,0.0,0.3968,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
681,gs4B4dyPyLtBxwxLN,KgBkxB7SrfnGcygvr,5,3,Moderate,HL,23.0,1068.0,3FBZ6XLrcpW3gPL4h,nice score,90.625,609,2.55,35.53921568627451,nice score,3,2,10,1,-0.596494447553886,-1.2977713690461001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,1.0,0.6,0.0992,easy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
682,gs4B4dyPyLtBxwxLN,Yy2nEKhjQ2d6jWNj6,3,4,High,HL,23.0,1068.0,5NwxkftcLHENojuxN,d and i cant be together and theyre not but its showing red,93.90787518573548,632,8.466666666666667,11.091481321149864,d and i can't be together and they're not but it's showing red,1,13,59,1,1.2091812505948019,1.7032751192350453,0.0,0.0,0.0,0.03,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.02,0.03,0.0,0.0,0.03,0.03,0.04,0.0,0.0,0.01,0.0,0.0,0.01,0.08,0.0,0,0,0.9230769230769231,0.07692307692307693,0,0.0,0,0.0,0.0,0.6447999999999999,easy,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
682,gs4B4dyPyLtBxwxLN,Yy2nEKhjQ2d6jWNj6,3,4,High,HL,23.0,1068.0,3FBZ6XLrcpW3gPL4h,d and i not clearing,93.90787518573548,632,8.466666666666667,11.091481321149864,d and i not clearing,2,5,20,1,-0.2353593079241485,-0.41635614025745543,0.0,0.0,0.0,0.010000000000000002,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.010000000000000002,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.04000000000000001,0.0,0,0,1.0,0.2,2,0.015220125786163522,0,0.0,0.0,0.248,easy,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
682,gs4B4dyPyLtBxwxLN,Yy2nEKhjQ2d6jWNj6,3,4,High,HL,23.0,1068.0,CT7JecyYmKWTCDe3C,i think it just takes a minute to update,93.90787518573548,632,8.466666666666667,11.091481321149864,i think it just takes a minute to update,3,9,40,1,0.4869109713353267,0.643459489488795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.0,0.020000000000000004,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.010000000000000002,0.020000000000000004,0.0,0.010000000000000002,0.010000000000000002,0.0,0.020000000000000004,0.010000000000000002,0.0,0.0,0.0,0.010000000000000002,0.010000000000000002,0.05,0.0,0,0,1.0,0.1111111111111111,0,0.0018867924528301887,0,0.0,0.0,0.44639999999999996,easy,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
682,gs4B4dyPyLtBxwxLN,Yy2nEKhjQ2d6jWNj6,3,4,High,HL,23.0,1068.0,5NwxkftcLHENojuxN,ok,93.90787518573548,632,8.466666666666667,11.091481321149864,ok,4,1,2,1,-0.7770620173687549,-1.2112178625671433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.5,0.5,0.0496,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
682,gs4B4dyPyLtBxwxLN,Yy2nEKhjQ2d6jWNj6,3,4,High,HL,23.0,1068.0,3FBZ6XLrcpW3gPL4h,broken d and f should be red now lag i guess it updated,93.90787518573548,632,8.466666666666667,11.091481321149864,"broken? d and f should be red now lag i guess, it updated",5,13,55,1,1.2091812505948019,1.7032751192350453,0.01,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.02,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.030000000000000002,0.0,0.0,0.01,0.02,0.030000000000000002,0.0,0.0,0.01,0.0,0.0,0.01,0.06999999999999999,0.0,1,0,1.0,0.07692307692307693,0,0.0,0,0.2,-0.2,0.6447999999999999,easy,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
682,gs4B4dyPyLtBxwxLN,Yy2nEKhjQ2d6jWNj6,3,4,High,HL,23.0,1068.0,5NwxkftcLHENojuxN,wow that changed everythin g,93.90787518573548,632,8.466666666666667,11.091481321149864,wow that changed everythin g,6,5,28,1,-0.05479173810927971,-0.15140223282089285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0,0,1.0,0.0,0,0.0,0,1.0,0.1,0.248,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
682,gs4B4dyPyLtBxwxLN,Yy2nEKhjQ2d6jWNj6,3,4,High,HL,23.0,1068.0,CT7JecyYmKWTCDe3C,yeah g is a popular guy,93.90787518573548,632,8.466666666666667,11.091481321149864,yeah g is a popular guy,7,6,23,1,0.1257758317055891,0.11355167461566976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.0,0,0,1.0,0.0,0,0.013157894736842105,0,0.9,0.6,0.2976,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
682,gs4B4dyPyLtBxwxLN,Yy2nEKhjQ2d6jWNj6,3,4,High,HL,23.0,1068.0,3FBZ6XLrcpW3gPL4h,we must hurry,93.90787518573548,632,8.466666666666667,11.091481321149864,we must hurry...,8,3,13,1,-0.4159268777390173,-0.681310047694018,0.01,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.02,0.0,0.01,0.0,0.0,0.0,0.01,0.01,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,0.1488,easy,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
682,gs4B4dyPyLtBxwxLN,Yy2nEKhjQ2d6jWNj6,3,4,High,HL,23.0,1068.0,CT7JecyYmKWTCDe3C,i think we need to move b and d together,93.90787518573548,632,8.466666666666667,11.091481321149864,i think we need to move b and d together,9,10,40,1,0.4869109713353267,0.643459489488795,0.010000000000000002,0.0,0.0,0.010000000000000002,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.0,0.020000000000000004,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.020000000000000004,0.0,0.0,0.010000000000000002,0.0,0.04000000000000001,0.010000000000000002,0.010000000000000002,0.0,0.0,0.0,0.020000000000000004,0.05,0.0,0,0,1.0,0.2,1,0.0,0,0.0,0.0,0.496,easy,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
682,gs4B4dyPyLtBxwxLN,Yy2nEKhjQ2d6jWNj6,3,4,High,HL,23.0,1068.0,3FBZ6XLrcpW3gPL4h,ok who wants to solve it were making it worse,93.90787518573548,632,8.466666666666667,11.091481321149864,"ok, who wants to solve it? we're making it worse",10,10,45,1,0.8480461109650642,1.1733673043619202,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.03,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.01,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.049999999999999996,0.0,1,0,0.9,0.0,1,0.0,0,0.39999999999999997,0.09999999999999998,0.496,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
682,gs4B4dyPyLtBxwxLN,Yy2nEKhjQ2d6jWNj6,3,4,High,HL,23.0,1068.0,5NwxkftcLHENojuxN,yikes,93.90787518573548,632,8.466666666666667,11.091481321149864,yikes,11,1,5,1,-0.7770620173687549,-1.2112178625671433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,0.0496,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
682,gs4B4dyPyLtBxwxLN,Yy2nEKhjQ2d6jWNj6,3,4,High,HL,23.0,1068.0,CT7JecyYmKWTCDe3C,okay just e and f,93.90787518573548,632,8.466666666666667,11.091481321149864,okay just e and f,12,5,17,1,-0.05479173810927971,-0.15140223282089285,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0,0,1.0,0.0,0,0.0,0,0.5,0.5,0.248,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
682,gs4B4dyPyLtBxwxLN,Yy2nEKhjQ2d6jWNj6,3,4,High,HL,23.0,1068.0,5NwxkftcLHENojuxN,great,93.90787518573548,632,8.466666666666667,11.091481321149864,great,13,1,5,1,-0.7770620173687549,-1.2112178625671433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.75,0.8,0.0496,easy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
682,gs4B4dyPyLtBxwxLN,Yy2nEKhjQ2d6jWNj6,3,4,High,HL,23.0,1068.0,3FBZ6XLrcpW3gPL4h,whew thanks,93.90787518573548,632,8.466666666666667,11.091481321149864,whew thanks,14,2,11,1,-0.596494447553886,-0.9462639551305806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.2,0.2,0.0992,easy,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
683,gs4B4dyPyLtBxwxLN,he8YkvFaTWcsjgKFo,2,1,Very low,HL,23.0,1068.0,NULL_SPEAKER,nan,96.47058823529412,328,1.5833333333333333,60.92879256965944,nan,1,1,3,1,-0.7770620173687549,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,0.0496,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
684,gs4B4dyPyLtBxwxLN,tq3Zbr9ggwme5Byyt,4,2,Low,HL,23.0,1068.0,3FBZ6XLrcpW3gPL4h,sorry it kept taking the wrong letter,89.34240362811792,394,1.9666666666666663,45.428340827856566,sorry it kept taking the wrong letter,1,7,37,1,0.30634340152045786,0.7071067811865475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.01,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0,1,1.0,0.0,0,0.0,0,0.95,-0.5,0.3472,easy,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
684,gs4B4dyPyLtBxwxLN,tq3Zbr9ggwme5Byyt,4,2,Low,HL,23.0,1068.0,5NwxkftcLHENojuxN,that score is low,89.34240362811792,394,1.9666666666666663,45.428340827856566,that score is low,2,4,17,1,-0.2353593079241485,-1.414213562373095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0,0,1.0,0.0,0,0.0,0,0.3,0.0,0.1984,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
684,gs4B4dyPyLtBxwxLN,tq3Zbr9ggwme5Byyt,4,2,Low,HL,23.0,1068.0,CT7JecyYmKWTCDe3C,yeah we can do better on this one,89.34240362811792,394,1.9666666666666663,45.428340827856566,yeah we can do better on this one,3,8,33,1,0.30634340152045786,0.7071067811865475,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.02,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.01,0.01,0.01,0.0,0.0,0.01,0.01,0.05,0.0,0,0,1.0,0.125,0,0.0,0,0.5,0.5,0.3968,easy,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
685,hJ7ir2wAZMR4bJJw2,DmxAYoaDMGMvKRvaT,5,3,Moderate,LL,23.33333333333333,980.6666666666664,NULL_SPEAKER,nan,78.27380952380952,526,1.3833333333333333,56.583476764199645,nan,1,1,3,1,-0.7770620173687549,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,0.0496,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
686,hJ7ir2wAZMR4bJJw2,HDGQt9tiwduheWMHK,1,2,Low,LL,23.33333333333333,980.6666666666664,NULL_SPEAKER,nan,64.17233560090703,283,2.45,26.192790041186537,nan,1,1,3,1,-0.7770620173687549,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,0.0496,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
687,hJ7ir2wAZMR4bJJw2,JSvbDNKJnru6m74yy,3,1,Very low,LL,23.33333333333333,980.6666666666664,36eAQ5gx87h5TvFzd,please,94.41176470588236,321,2.1166666666666667,44.6039833256137,please,1,1,6,1,-0.7770620173687549,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,0.0496,easy,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
688,hJ7ir2wAZMR4bJJw2,kwQRTvNwFBnR3S4Jn,4,4,High,LL,23.33333333333333,980.6666666666664,NULL_SPEAKER,nan,84.69539375928676,570,0.9333333333333332,90.74506474209296,nan,1,1,3,1,-0.7770620173687549,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,0.0496,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
689,hJ7ir2wAZMR4bJJw2,pBpSk9QZspaWSpP8B,2,5,Very high,LL,23.33333333333333,980.6666666666664,36eAQ5gx87h5TvFzd,pink please be satisfied once the constarints aremet this is practice,68.67469879518072,684,2.2,31.2157721796276,pink please be satisfied once the constarints aremet this is practice,1,11,69,1,1.028613680779933,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.01,0.0,0.02,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.049999999999999996,0.0,0,0,1.0,0.0,0,0.0,0,0.65,0.2,0.5456,easy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
689,hJ7ir2wAZMR4bJJw2,pBpSk9QZspaWSpP8B,2,5,Very high,LL,23.33333333333333,980.6666666666664,jmvDgwkeRbJwCMXS7,i like max but ok,68.67469879518072,684,2.2,31.2157721796276,i like max! but ok,2,5,17,1,-0.2353593079241485,-1.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.0,0,0,1.0,0.2,0,0.0,0,0.5,0.5,0.248,easy,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
