conversation_num,batch_num,vis_img,int_verb,ort_img,rep_man,soc_pers,team_size,difficulty,score,duration,efficiency,speaker_nickname,message,timestamp,message_lower_with_punc,turn_id,num_words,num_chars,num_messages,info_exchange_zscore_chats,info_exchange_zscore_conversation,discrepancies,hear,home,conjunction,certainty,inclusive,bio,achievement,adverbs,anxiety,third_person,negation,swear,death,health,see,body,family,negative_affect,quantifier,positive_affect,insight,humans,present_tense,future_tense,past_tense,relative,sexual,inhibition,sadness,social,indefinite_pronoun,religion,work,money,causation,anger,first_person_singular,feel,tentativeness,exclusive,verbs,friends,article,argue,auxiliary_verbs,cognitive_mech,preposition,first_person_plural,percept,second_person,positive_words,first_person,nltk_english_stopwords,hedge_words,num_question_naive,NTRI,word_TTR,first_pronouns_proportion,function_word_accommodation,content_word_accommodation,hedge_naive,textblob_subjectivity,textblob_polarity,dale_chall_score,dale_chall_classification,time_diff,please,please_start,hashedge,indirect_btw,hedges,factuality,deference,gratitude,apologizing,1st_person_pl,1st_person,1st_person_start,2nd_person,2nd_person_start,indirect_greeting,direct_question,direct_start,haspositive,hasnegative,subjunctive,indicative
PNK9zzqBZsywKbSSu_easy,3,Low,High,Low,High,Low,3,Easy [Corresponds to 'Hard' in PNAS],628.0,284.0,2.211267605633803,RTXCHgnfrcKyraZpH,cool  can you move them,2021-06-01 17:12:17.767000+00:00,cool.  can you move them?,2,5,23,1,0.019807077444555767,-1.0342244694284488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.01,0.01,0.0,0.03,0.0,1,0,1.0,0.0,0,0.0,0,0.65,0.35,0.248,easy,12.263,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1
PNK9zzqBZsywKbSSu_easy,3,Low,High,Low,High,Low,3,Easy [Corresponds to 'Hard' in PNAS],628.0,284.0,2.211267605633803,JT8hZnoWH5sBZKpom,a in 105 and b in 106 d will have to go to 103 e can go anywhere i dont see rules based off that one,2021-06-01 17:12:31.164000+00:00,a in 105 and b in 106 d will have to go to 103 e can go anywhere i don⊙t see rules based off that one,3,26,100,1,4.099244012268877,1.352447383098741,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.01,0.0,0.06,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.07,0.0,0.01,0.01,0.04,0.03,0.05,0.0,0.01,0.0,0.01,0.01,0.13,0.0,0,0,0.8846153846153846,0.038461538461538464,1,0.0,0,0.0,0.0,1.2895999999999999,easy,13.397,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
PNK9zzqBZsywKbSSu_hard,3,Low,High,Low,High,Low,3,Hard [Corresponds to 'Super Hard' in PNAS],784.0,267.0,2.9363295880149813,JT8hZnoWH5sBZKpom,lots of rules on this one,2021-06-01 17:16:43.216000+00:00,lots of rules on this one...,1,6,25,1,0.22377892418577186,-1.2247448713915892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,0.2976,easy,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PNK9zzqBZsywKbSSu_hard,3,Low,High,Low,High,Low,3,Hard [Corresponds to 'Super Hard' in PNAS],784.0,267.0,2.9363295880149813,RTXCHgnfrcKyraZpH,totally  trying to do the ones that must live together first  lol,2021-06-01 17:17:02.117000+00:00,totally!  trying to do the ones that must live together first.  lol,2,12,65,1,1.4476100046330684,1.2247448713915892,0.01,0.0,0.0,0.0,0.02,0.0,0.0,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.01,0.0,0.02,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.01,0.0,0.02,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0,0,1.0,0.0,0,0.0,0,0.5708333333333333,0.2965909090909091,0.5952,easy,18.901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PNK9zzqBZsywKbSSu_hard,3,Low,High,Low,High,Low,3,Hard [Corresponds to 'Super Hard' in PNAS],784.0,267.0,2.9363295880149813,JT8hZnoWH5sBZKpom,maybe d in 105 what do you guys think,2021-06-01 17:20:14.346000+00:00,maybe d in 105? what do you guys think?,3,9,37,1,0.8356944644094201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.0,0.0,0.01,0.0,0.0,0.0,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.02,0.0,0.0,0.0,0.01,0.02,0.01,0.0,0.0,0.01,0.0,0.0,0.05,0.01,2,0,1.0,0.0,1,0.0,1,0.0,0.0,0.44639999999999996,easy,192.229,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
PP8QdaXDj8e7GBPT3_easy,5,Mixed,Low,Low,Low,High,8,Easy [Corresponds to 'Hard' in PNAS],408.0,109.0,3.743119266055046,NULL_SPEAKER,nan,,nan,1,1,3,1,-0.7960803095203085,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,0.0496,easy,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP8QdaXDj8e7GBPT3_hard,5,Mixed,Low,Low,Low,High,8,Hard [Corresponds to 'Super Hard' in PNAS],721.0,86.0,8.383720930232558,roWwgXBwsM2kWSrG2, this is crazy lol,2021-09-20 18:11:44.740000+00:00,****. this is crazy. lol,1,4,18,1,-0.1841647692966603,0.12176624377022983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019999999999999997,0.0,0,0,1.0,0.0,0,0.0,0,0.8,0.10000000000000003,0.1984,easy,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
PP8QdaXDj8e7GBPT3_hard,5,Mixed,Low,Low,Low,High,8,Hard [Corresponds to 'Super Hard' in PNAS],721.0,86.0,8.383720930232558,uAWmy8vGcsY6RGDJe,omg who is doing this so fast,2021-09-20 18:11:52.856000+00:00,omg who is doing this so fast?,2,7,29,1,0.42775077092698793,1.0958961939320686,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.009999999999999998,0.019999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019999999999999997,0.0,0.0,0.009999999999999998,0.019999999999999997,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.05,0.0,1,0,1.0,0.0,2,0.0,0,0.6,0.2,0.3472,easy,8.116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
PP8QdaXDj8e7GBPT3_hard,5,Mixed,Low,Low,Low,High,8,Hard [Corresponds to 'Super Hard' in PNAS],721.0,86.0,8.383720930232558,Dz7g35ES2N39xGPYN,im sensing its a computer doing all this moving around,2021-09-20 18:12:17.933000+00:00,im sensing its a computer doing all this moving around,3,10,54,1,1.0396663111506361,2.0700261440939074,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.02,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.03,0.01,0.0,0.0,0.0,0.01,0.0,0.05,0.0,0,0,1.0,0.0,1,0.05,0,0.0,0.0,0.496,easy,25.077,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
PP8QdaXDj8e7GBPT3_hard,5,Mixed,Low,Low,Low,High,8,Hard [Corresponds to 'Super Hard' in PNAS],721.0,86.0,8.383720930232558,hNDxbBcuh8b56WEGD,same,2021-09-20 18:12:24.809000+00:00,same,4,1,4,1,-0.7960803095203085,-0.8523637063916089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0,0,1.0,0.0,0,0.0,0,0.125,0.0,0.0496,easy,6.876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP8QdaXDj8e7GBPT3_hard,5,Mixed,Low,Low,Low,High,8,Hard [Corresponds to 'Super Hard' in PNAS],721.0,86.0,8.383720930232558,roWwgXBwsM2kWSrG2,lol,2021-09-20 18:12:24.894000+00:00,lol,5,1,3,1,-0.7960803095203085,-0.8523637063916089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.7,0.8,0.0496,easy,0.085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP8QdaXDj8e7GBPT3_hard,5,Mixed,Low,Low,Low,High,8,Hard [Corresponds to 'Super Hard' in PNAS],721.0,86.0,8.383720930232558,uAWmy8vGcsY6RGDJe,i agree blue,2021-09-20 18:12:27.368000+00:00,i agree blue,6,3,12,1,-0.5921084627790925,-0.5276537230043293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.009999999999999998,0.009999999999999998,0.0,0,0,1.0,0.3333333333333333,0,0.0,0,0.1,0.0,0.1488,easy,2.474,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
PP8QdaXDj8e7GBPT3_hard,5,Mixed,Low,Low,Low,High,8,Hard [Corresponds to 'Super Hard' in PNAS],721.0,86.0,8.383720930232558,kQY7q8Py3kgANA29w,this looks good,2021-09-20 18:12:31.012000+00:00,this looks good,7,3,15,1,-0.3881366160378764,-0.20294373961704973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0,0,1.0,0.0,0,0.0,0,0.6000000000000001,0.7,0.1488,easy,3.644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
PP8QdaXDj8e7GBPT3_hard,5,Mixed,Low,Low,Low,High,8,Hard [Corresponds to 'Super Hard' in PNAS],721.0,86.0,8.383720930232558,roWwgXBwsM2kWSrG2,yep,2021-09-20 18:12:41.063000+00:00,yep,8,1,3,1,-0.7960803095203085,-0.8523637063916089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,0.0496,easy,10.051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PfRcbWpT8qDqYiuag_easy,1,High,Low,High,High,High,1,Easy [Corresponds to 'Hard' in PNAS],561.0,206.0,2.7233009708737863,NULL_SPEAKER,nan,,nan,1,1,3,1,-0.7960803095203085,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,0.0496,easy,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PfRcbWpT8qDqYiuag_hard,1,High,Low,High,High,High,1,Hard [Corresponds to 'Super Hard' in PNAS],953.0,407.0,2.3415233415233416,NULL_SPEAKER,nan,,nan,1,1,3,1,-0.7960803095203085,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,0.0496,easy,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PndZywhbKAugh46q8_easy,4,Mixed,High,Low,High,High,2,Easy [Corresponds to 'Hard' in PNAS],562.0,174.0,3.2298850574712645,NULL_SPEAKER,nan,,nan,1,1,3,1,-0.7960803095203085,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,0.0496,easy,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PndZywhbKAugh46q8_hard,4,Mixed,High,Low,High,High,2,Hard [Corresponds to 'Super Hard' in PNAS],682.0,600.0,1.1366666666666667,NULL_SPEAKER,nan,,nan,1,1,3,1,-0.7960803095203085,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,0.0496,easy,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PtEYuWbRAh9pesiQr_easy,3,High,High,High,Mixed,High,2,Easy [Corresponds to 'Hard' in PNAS],550.0,60.0,9.166666666666666,NULL_SPEAKER,nan,,nan,1,1,3,1,-0.7960803095203085,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,0.0496,easy,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PtEYuWbRAh9pesiQr_hard,3,High,High,High,Mixed,High,2,Hard [Corresponds to 'Super Hard' in PNAS],867.0,172.0,5.040697674418604,NULL_SPEAKER,nan,,nan,1,1,3,1,-0.7960803095203085,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,0.0496,easy,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pti4oRgjb4Gwx9ny4_easy,1,Mixed,High,High,High,Mixed,3,Easy [Corresponds to 'Hard' in PNAS],588.0,205.0,2.868292682926829,EDY4StstYg2wKCTXX,student b being in 101 is optimal point wise,2021-03-19 18:51:10.888000+00:00,student b being in 101 is optimal point wise,1,9,44,1,0.8356944644094201,1.3587324409735149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.01,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.01,0.0,0.0,0.0,0.02,0.0,0.03,0.0,0,0,1.0,0.0,0,0.0,0,0.9,0.7,0.44639999999999996,easy,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Pti4oRgjb4Gwx9ny4_easy,1,Mixed,High,High,High,Mixed,3,Easy [Corresponds to 'Hard' in PNAS],588.0,205.0,2.868292682926829,cKNk7FQ5NBBSHWwyE,what do you think,2021-03-19 18:53:14.424000+00:00,what do you think?,2,4,17,1,-0.1841647692966603,-0.3396831102433787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.030000000000000006,0.0,1,0,1.0,0.0,0,0.0,0,0.0,0.0,0.1984,easy,123.536,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Pti4oRgjb4Gwx9ny4_easy,1,Mixed,High,High,High,Mixed,3,Easy [Corresponds to 'Hard' in PNAS],588.0,205.0,2.868292682926829,PZtnsyC2ErBnd4yyJ,its done,2021-03-19 18:53:39.944000+00:00,its done,3,2,8,1,-0.5921084627790925,-1.0190493307301363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,0.0992,easy,25.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pti4oRgjb4Gwx9ny4_hard,1,Mixed,High,High,High,Mixed,3,Hard [Corresponds to 'Super Hard' in PNAS],818.0,464.0,1.762931034482759,cKNk7FQ5NBBSHWwyE,green,2021-03-19 18:58:35.688000+00:00,green?,1,1,5,1,-0.7960803095203085,-0.8838562377437064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1,0,1.0,0.0,0,0.0,0,0.3,-0.2,0.0496,easy,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pti4oRgjb4Gwx9ny4_hard,1,Mixed,High,High,High,Mixed,3,Hard [Corresponds to 'Super Hard' in PNAS],818.0,464.0,1.762931034482759,EDY4StstYg2wKCTXX,green are you satisfied,2021-03-19 18:58:35.978000+00:00,green are you satisfied?,2,4,23,1,-0.1841647692966603,-0.06798894136490048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.01,0.01,0.0,0.02,0.0,1,0,1.0,0.0,0,0.037037037037037035,0,0.65,0.15,0.1984,easy,0.29,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Pti4oRgjb4Gwx9ny4_hard,1,Mixed,High,High,High,Mixed,3,Hard [Corresponds to 'Super Hard' in PNAS],818.0,464.0,1.762931034482759,PZtnsyC2ErBnd4yyJ,checking once,2021-03-19 18:58:48.091000+00:00,checking once,3,2,13,1,-0.5921084627790925,-0.6119004722841044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,0.0992,easy,12.113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pti4oRgjb4Gwx9ny4_hard,1,Mixed,High,High,High,Mixed,3,Hard [Corresponds to 'Super Hard' in PNAS],818.0,464.0,1.762931034482759,cKNk7FQ5NBBSHWwyE,ok,2021-03-19 18:58:52.214000+00:00,ok,4,1,2,1,-0.7960803095203085,-0.8838562377437064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.5,0.5,0.0496,easy,4.123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pti4oRgjb4Gwx9ny4_hard,1,Mixed,High,High,High,Mixed,3,Hard [Corresponds to 'Super Hard' in PNAS],818.0,464.0,1.762931034482759,EDY4StstYg2wKCTXX,im not seeing anything glaring few more points with that change,2021-03-19 18:59:14.792000+00:00,i'm not seeing anything glaring few more points with that change,5,11,63,1,1.2436381578918523,1.8357014168523131,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.04,0.01,0.0,0.01,0.0,0.0,0.0,0.049999999999999996,0.0,0,0,1.0,0.0,0,0.0,0,0.3,0.15,0.5456,easy,22.578,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Pti4oRgjb4Gwx9ny4_hard,1,Mixed,High,High,High,Mixed,3,Hard [Corresponds to 'Super Hard' in PNAS],818.0,464.0,1.762931034482759,cKNk7FQ5NBBSHWwyE,nice,2021-03-19 18:59:53.702000+00:00,nice,6,1,4,1,-0.7960803095203085,-0.8838562377437064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,1.0,0.6,0.0496,easy,38.91,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
