conversation_num,mean_pre_discussion_error,mean_post_discussion_error,mean_pre_discussion_error_pct,mean_post_discussion_error_pct,median_pre_discussion_error,median_post_discussion_error,median_pre_discussion_error_pct,median_post_discussion_error_pct,speaker_nickname,question,message
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,34693,dog,5 ft = 60 inch 
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,34776,dog,it's gotta be 6-7 feet 
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,34681,dog,i can imagine a 6' tall dog 
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,30029,dog,6 feet no 
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,30029,dog,wtf 
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,20720,dog,6 feet no 
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,34308,dog,that's not ridiculou s 
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,30973,dog,horse dogs 
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,34712,dog,how tall is shaquille o neal...such a dawg i tell u 
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,34776,dog,the tallest EVER 
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,34693,dog,less than 5 ft I think 
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,34308,dog,the tallest dog ever?  
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,30029,dog,i would say shorter than a horse 
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,20720,dog,5 feet is a good rule 
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,30973,dog,horse same size as dog 
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,34308,dog,nah taller than 5 
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,34681,dog,tallest great dane ever. just imagine 
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,34776,dog,at least 6 feet 
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,20720,dog,fine 5.5? 
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,34712,dog,6 feet for the above avg doggie 
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,30973,dog,72 
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,30029,dog,5.5 
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,34308,dog,more than 5.5 
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,30973,dog,6 ft 
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,30029,dog,5.5 ft * 12 inches 
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,34308,dog,6 
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,34693,dog,what kind of dog is this??? 
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,30973,dog,or 7 ft 
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,30029,dog,
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,30973,dog,
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,20720,dog,66 
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,30029,dog,can someone do that for me 
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,20720,dog,got it 
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,34712,dog,is he standing on 4 legs or two btw 
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,34712,dog,that can change a lot 
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,34308,dog,4 
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,30973,dog,72 inches 
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,34776,dog,72 
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,20720,dog,with his nose up? 
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,20720,dog,in the air? 
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,30029,dog,72/12 is? 
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,30029,dog,
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,20720,dog,6 
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,30973,dog,
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,30029,dog,k 
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,33132,dog,600?? 
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,34365,dog,do you think this is on hind legs or all fours? 
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,34834,dog,Great Danes and Saint Bernards easily reach and surpass 3 feet. 
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,29755,dog,i think standing 
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,34834,dog,Probably this is all fours. 
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,29755,dog,oh lol 
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,30720,dog,greyhound are really tall an they are the ht of kid 
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,33132,dog,i think standing 
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,30720,dog,so  
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,30720,dog,i tihnk 46 
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,29755,dog,makes a differnce if standing or on 4s.. 
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,25308,dog,yeah around 45 sounds right 
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,32153,dog,60  
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,34834,dog,"Big dogs could probably reach 40&quot; sitting, but standing? "
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,33132,dog,they are taller standing so i think its standing 
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,34834,dog,Maybe taller than 6 ft standing. Some of these things are huge. 
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,29755,dog,standing could easily be over 60 
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,34365,dog,the question should be more specific
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,34834,dog,
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,27076,dog,
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,32153,dog,should be standing? 
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,33549,dog,they would ask for length if it was standing 
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,34834,dog,"Yeah, I think on all fours. "
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,30720,dog,all 4s obvi! 
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,27076,dog,
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,33132,dog,nope tall impl
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,27471,dog,remember 12 inches to foot 
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,31569,dog,thanks 
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,31569,dog,i forgot 
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,27471,dog,im thinking at least 5 feet though 
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,34660,dog,So when they say tall: does that mean  or up down 
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,27471,dog,tallest dog ever 
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,32996,dog,i don't think there are dogs taller than 5 feet 
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,34111,dog,Clifford the big red dog was kinda huge 
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,34660,dog,up down or sidewars 
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,34660,dog,ways8 
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,27471,dog,its up 
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,32676,dog,let's just pick a number 
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,34660,dog,Up down? 
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,34660,dog,i'd say 4 fe
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,32996,dog,60 
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,27471,dog,yeah 60  
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,34660,dog,ets pretty big 
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,33180,dog,60 
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,27471,dog,maybe like 55 
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,34111,dog,60 
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,34805,dog,lets go with 5 feet 
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,27471,dog,its biggest dog ever 
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,27471,dog,ever 
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,34660,dog,Is dog another term for something else in this usage? 
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,34805,dog,great danes are huge 
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,34660,dog,
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,27471,dog,59 
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,25599,dog,standing on its hind legs or just on all fours? 
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,34491,dog,well 72 inches would be 6 ft... 
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,34582,dog,prob all 4s 
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,34491,dog,on its hind legs 
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,25599,dog,great danes are enormous 
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,34582,dog,that how we usually measure animals 
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,34645,dog,5 ft-60 in 
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,34582,dog,on al l4s 
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,29068,dog,definitely like 4 ft 
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,25599,dog,those things can be 4ft on all fours 
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,34491,dog,so 60? 
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,29068,dog,max though 
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,25599,dog,yah 
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,30828,dog,60s good 
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,34582,dog,"48 inches, 4ft? "
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,25599,dog,thats not world record tho 
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,29068,dog,what dog is over five feet? 
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,25599,dog,
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,34645,dog,
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,34582,dog,60 is too hi 
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,30828,dog,&quot;tallest dog ever&quot; 
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,25599,dog,tallest ever might be that tall 
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,34582,dog,doubt it 
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,25599,dog,
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,31526,dog,
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,34645,dog,
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,29068,dog,52! 
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,33176,dog,any rational guesses? 
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,34803,dog,think prehistoric dogs as well 
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,6787,dog,i just saw a pic of this 
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,34803,dog,tallest dog ever 
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,34626,dog,ok so i guess we're measuring height based on hind legs 
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,6787,dog,it just died 
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,6787,dog,like a year ago 
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,34626,dog,what was it? 
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,6787,dog,is this height outstretched? 
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,33176,dog,while they stand on their hing legs? 
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,6787,dog,or standing on all fours 
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,34626,dog,yeah i assume hind legs 
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,33176,dog,thats absurd 
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,34803,dog,all fours i think 
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,34626,dog,given then answers people gave 
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,31444,dog,probably standing on all fours 
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,34803,dog,that's how you measure a dog's height 
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,32871,dog,yeah i think on all fours 
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,6787,dog,well on al fours its under 5ft 
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,34626,dog,yeah so most of these answers are ridic 
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,6787,dog,but outstretched it's like 70 or 80 
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,34626,dog,
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,32871,dog,i was thinking 3-4 ft 
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,34803,dog,
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,33176,dog,"largest dogs nowadays are newfoundlands, great danes, "
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,29472,dog,
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,26648,dog,
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,34803,dog,these answers are in inches 
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,6787,dog,i saw a pic with the owner 
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,34626,dog,yeah it doesnt' say how it's measured though 
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,31444,dog,its head can go real high too 
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,34626,dog,so these questions are dumb 
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,31444,dog,not just the body 
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,6787,dog,i think it was taller than the owner on hind legs 
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,27844,dog,was it taller than the owner 
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,33176,dog,i would venture to say over 5 ft 
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,29472,dog,
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,34626,dog,
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,34803,dog,
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,33176,dog,
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,34760,dog,ok 
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,34797,dog,Do we know if the dog is on its hind legs? 
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,32490,dog,does it mean tall from nose to tail or height off the ground? 
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,31165,dog,I think it's from the ground 
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,29942,dog,St Bernard 
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,31165,dog,not the length 
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,34797,dog,i assumed height off the ground 
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,32490,dog,hmm 
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,34799,dog,must mean of the ground 
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,34806,dog,i would assume height off the ground 
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,32490,dog,ok 
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,32864,dog,definitely height off the ground 
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,34797,dog,what sort of dog was hte hound from hound of the bask.? 
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,29942,dog,oh 
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,34799,dog,it's probably some sort of hybrid 
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,32490,dog,but how tall... 
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,25636,dog,I think its from foot to nose 
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,25636,dog,I have a newfoundland 
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,25636,dog,who is
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,32490,dog,maybe like 
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,34799,dog,great danes can be taller than a man 
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,32864,dog,
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,32490,dog,5 feet? 
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,32490,dog,oh 
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,25636,dog,65 inches 
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,34806,dog,that sounds good 
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,32490,dog,sure 
2,271.5049504950495,22.168316831683168,6.314068616163942,0.5155422518996086,17,17,0.3953488372093023,0.3953488372093023,31165,dog,I think 
