conversation_num,mean_pre_discussion_error,mean_post_discussion_error,mean_pre_discussion_error_pct,mean_post_discussion_error_pct,median_pre_discussion_error,median_post_discussion_error,median_pre_discussion_error_pct,median_post_discussion_error_pct,speaker_nickname,question,chatrooms,trial_indx,message
aitxLzqaSHv5hohsk2,5502.319444444444,2235,1.956728109688636,0.7948079658605974,1572,2188,0.5590327169274538,0.7780938833570412,1437,chicago,2,2,Hello
aitxLzqaSHv5hohsk2,5502.319444444444,2235,1.956728109688636,0.7948079658605974,1572,2188,0.5590327169274538,0.7780938833570412,560,chicago,2,2,yes
aitxLzqaSHv5hohsk2,5502.319444444444,2235,1.956728109688636,0.7948079658605974,1572,2188,0.5590327169274538,0.7780938833570412,321,chicago,2,2,"I guessed 7,500 and I still think that may be too low"
aitxLzqaSHv5hohsk2,5502.319444444444,2235,1.956728109688636,0.7948079658605974,1572,2188,0.5590327169274538,0.7780938833570412,1168,chicago,2,2,I would think so.
aitxLzqaSHv5hohsk2,5502.319444444444,2235,1.956728109688636,0.7948079658605974,1572,2188,0.5590327169274538,0.7780938833570412,1931,chicago,2,2,Hello!
aitxLzqaSHv5hohsk2,5502.319444444444,2235,1.956728109688636,0.7948079658605974,1572,2188,0.5590327169274538,0.7780938833570412,1478,chicago,2,2,I think chicago is the most violent
aitxLzqaSHv5hohsk2,5502.319444444444,2235,1.956728109688636,0.7948079658605974,1572,2188,0.5590327169274538,0.7780938833570412,728,chicago,2,2,I guessed much higher than baltimore
aitxLzqaSHv5hohsk2,5502.319444444444,2235,1.956728109688636,0.7948079658605974,1572,2188,0.5590327169274538,0.7780938833570412,1161,chicago,2,2,I think higher
aitxLzqaSHv5hohsk2,5502.319444444444,2235,1.956728109688636,0.7948079658605974,1572,2188,0.5590327169274538,0.7780938833570412,1891,chicago,2,2,I assumed there would be a lot more
aitxLzqaSHv5hohsk2,5502.319444444444,2235,1.956728109688636,0.7948079658605974,1572,2188,0.5590327169274538,0.7780938833570412,321,chicago,2,2,Chicago is more vient
aitxLzqaSHv5hohsk2,5502.319444444444,2235,1.956728109688636,0.7948079658605974,1572,2188,0.5590327169274538,0.7780938833570412,560,chicago,2,2,5000
aitxLzqaSHv5hohsk2,5502.319444444444,2235,1.956728109688636,0.7948079658605974,1572,2188,0.5590327169274538,0.7780938833570412,321,chicago,2,2,violent
aitxLzqaSHv5hohsk2,5502.319444444444,2235,1.956728109688636,0.7948079658605974,1572,2188,0.5590327169274538,0.7780938833570412,149,chicago,2,2,"i said 2,500"
aitxLzqaSHv5hohsk2,5502.319444444444,2235,1.956728109688636,0.7948079658605974,1572,2188,0.5590327169274538,0.7780938833570412,1045,chicago,2,2,YEs I guessed 5000
aitxLzqaSHv5hohsk2,5502.319444444444,2235,1.956728109688636,0.7948079658605974,1572,2188,0.5590327169274538,0.7780938833570412,1168,chicago,2,2,But by how much?
aitxLzqaSHv5hohsk2,5502.319444444444,2235,1.956728109688636,0.7948079658605974,1572,2188,0.5590327169274538,0.7780938833570412,274,chicago,2,2,it's definitely higher but hard to say how much
aitxLzqaSHv5hohsk2,5502.319444444444,2235,1.956728109688636,0.7948079658605974,1572,2188,0.5590327169274538,0.7780938833570412,1158,chicago,2,2,I only guessed 1240
aitxLzqaSHv5hohsk2,5502.319444444444,2235,1.956728109688636,0.7948079658605974,1572,2188,0.5590327169274538,0.7780938833570412,773,chicago,2,2,I feel like it might be baltimore
aitxLzqaSHv5hohsk2,5502.319444444444,2235,1.956728109688636,0.7948079658605974,1572,2188,0.5590327169274538,0.7780938833570412,1161,chicago,2,2,Like 4x the population of Baltimore
aitxLzqaSHv5hohsk2,5502.319444444444,2235,1.956728109688636,0.7948079658605974,1572,2188,0.5590327169274538,0.7780938833570412,728,chicago,2,2,I guessed over 5600
aitxLzqaSHv5hohsk2,5502.319444444444,2235,1.956728109688636,0.7948079658605974,1572,2188,0.5590327169274538,0.7780938833570412,1168,chicago,2,2,I also said 2500
aitxLzqaSHv5hohsk2,5502.319444444444,2235,1.956728109688636,0.7948079658605974,1572,2188,0.5590327169274538,0.7780938833570412,1931,chicago,2,2,quite a bit higher
aitxLzqaSHv5hohsk2,5502.319444444444,2235,1.956728109688636,0.7948079658605974,1572,2188,0.5590327169274538,0.7780938833570412,1281,chicago,2,2,"Hi all. I'm thinking substantially more violence in Chicago. 2,000 is my guess."
aitxLzqaSHv5hohsk2,5502.319444444444,2235,1.956728109688636,0.7948079658605974,1572,2188,0.5590327169274538,0.7780938833570412,773,chicago,2,2,I guessed 1300
aitxLzqaSHv5hohsk2,5502.319444444444,2235,1.956728109688636,0.7948079658605974,1572,2188,0.5590327169274538,0.7780938833570412,1207,chicago,2,2,"I put it at 35,000 incidents. There are constant shootings in Chicago"
aitxLzqaSHv5hohsk2,5502.319444444444,2235,1.956728109688636,0.7948079658605974,1572,2188,0.5590327169274538,0.7780938833570412,1891,chicago,2,2,I guessed over that but I think I might be wrong
aitxLzqaSHv5hohsk2,5502.319444444444,2235,1.956728109688636,0.7948079658605974,1572,2188,0.5590327169274538,0.7780938833570412,274,chicago,2,2,4x the population so do we think it's more than 4x as much?
aitxLzqaSHv5hohsk2,5502.319444444444,2235,1.956728109688636,0.7948079658605974,1572,2188,0.5590327169274538,0.7780938833570412,1792,chicago,2,2,i said 2500 but complete guess
aitxLzqaSHv5hohsk2,5502.319444444444,2235,1.956728109688636,0.7948079658605974,1572,2188,0.5590327169274538,0.7780938833570412,1161,chicago,2,2,Maybe 4000
aitxLzqaSHv5hohsk2,5502.319444444444,2235,1.956728109688636,0.7948079658605974,1572,2188,0.5590327169274538,0.7780938833570412,1478,chicago,2,2,"Chicago entered 2017 reeling from a record year of gun violence: More than 750 people had been killed in more than 3,000 shootings, numbers not seen in more than two decades. Much of the violence was concentrated in Englewood, a neighborhood in the city’s southwest."
aitxLzqaSHv5hohsk2,5502.319444444444,2235,1.956728109688636,0.7948079658605974,1572,2188,0.5590327169274538,0.7780938833570412,1891,chicago,2,2,I went for 40k but I guess I was aiming too high
aitxLzqaSHv5hohsk2,5502.319444444444,2235,1.956728109688636,0.7948079658605974,1572,2188,0.5590327169274538,0.7780938833570412,1207,chicago,2,2,that's offensive to libya
aitxLzqaSHv5hohsk2,5502.319444444444,2235,1.956728109688636,0.7948079658605974,1572,2188,0.5590327169274538,0.7780938833570412,274,chicago,2,2,"so 2017 was ""only"" 3000 shootings?"
aitxLzqaSHv5hohsk2,5502.319444444444,2235,1.956728109688636,0.7948079658605974,1572,2188,0.5590327169274538,0.7780938833570412,728,chicago,2,2,Sol that's good info
aitxLzqaSHv5hohsk2,5502.319444444444,2235,1.956728109688636,0.7948079658605974,1572,2188,0.5590327169274538,0.7780938833570412,321,chicago,2,2,maybe I will lower it to about 5000
aitxLzqaSHv5hohsk2,5502.319444444444,2235,1.956728109688636,0.7948079658605974,1572,2188,0.5590327169274538,0.7780938833570412,1437,chicago,2,2,I put the same number
aitxLzqaSHv5hohsk2,5502.319444444444,2235,1.956728109688636,0.7948079658605974,1572,2188,0.5590327169274538,0.7780938833570412,1158,chicago,2,2,I'll try 8200
aitxLzqaSHv5hohsk2,5502.319444444444,2235,1.956728109688636,0.7948079658605974,1572,2188,0.5590327169274538,0.7780938833570412,1478,chicago,2,2,Cool!
aitxLzqaSHv5hohsk2,5502.319444444444,2235,1.956728109688636,0.7948079658605974,1572,2188,0.5590327169274538,0.7780938833570412,321,chicago,2,2,yes thank you sol
aitxLzqaSHv5hohsk2,5502.319444444444,2235,1.956728109688636,0.7948079658605974,1572,2188,0.5590327169274538,0.7780938833570412,728,chicago,2,2,I'm sticking to 5600
aitxLzqaSHv5hohsk2,5502.319444444444,2235,1.956728109688636,0.7948079658605974,1572,2188,0.5590327169274538,0.7780938833570412,1891,chicago,2,2,I will try 5k
aitxLzqaSHv5hohsk2,5502.319444444444,2235,1.956728109688636,0.7948079658605974,1572,2188,0.5590327169274538,0.7780938833570412,773,chicago,2,2,I dont think thats even possible
aitxLzqaSHv5hohsk2,5502.319444444444,2235,1.956728109688636,0.7948079658605974,1572,2188,0.5590327169274538,0.7780938833570412,1158,chicago,2,2,I'll do 5500 instead
aitxLzqaSHv5hohsk2,5502.319444444444,2235,1.956728109688636,0.7948079658605974,1572,2188,0.5590327169274538,0.7780938833570412,728,chicago,2,2,I think somewhere in that range is possible
aitxLzqaSHv5hohsk2,5502.319444444444,2235,1.956728109688636,0.7948079658605974,1572,2188,0.5590327169274538,0.7780938833570412,434,chicago,2,2,5000 sounds good
aitxLzqaSHv5hohsk2,5502.319444444444,2235,1.956728109688636,0.7948079658605974,1572,2188,0.5590327169274538,0.7780938833570412,321,chicago,2,2,I wish we would get confirmation on this lol
aitxLzqaSHv5hohsk2,5502.319444444444,2235,1.956728109688636,0.7948079658605974,1572,2188,0.5590327169274538,0.7780938833570412,773,chicago,2,2,I'm gonna say 3000
aitxLzqaSHv5hohsk2,5502.319444444444,2235,1.956728109688636,0.7948079658605974,1572,2188,0.5590327169274538,0.7780938833570412,1045,chicago,2,2,I think that the estimates might even be low because it's any gun related incident  of violence
aitxLzqaSHv5hohsk2,5502.319444444444,2235,1.956728109688636,0.7948079658605974,1572,2188,0.5590327169274538,0.7780938833570412,1478,chicago,2,2,Maybe 3500
aitxLzqaSHv5hohsk2,5502.319444444444,2235,1.956728109688636,0.7948079658605974,1572,2188,0.5590327169274538,0.7780938833570412,560,chicago,2,2,I didn't change my mind - 5000
aitxLzqaSHv5hohsk2,5502.319444444444,2235,1.956728109688636,0.7948079658605974,1572,2188,0.5590327169274538,0.7780938833570412,1478,chicago,2,2,since it is for 2018
aitxLzqaSHv5hohsk2,5502.319444444444,2235,1.956728109688636,0.7948079658605974,1572,2188,0.5590327169274538,0.7780938833570412,321,chicago,2,2,yes thats true it doesnt have to be murder
aitxLzqaSHv5hohsk2,5502.319444444444,2235,1.956728109688636,0.7948079658605974,1572,2188,0.5590327169274538,0.7780938833570412,180,chicago,2,2,NA
BhmmzKb4ubQnyutAs1,178.08620689655172,69.60526315789474,4.343566021867115,1.6976893453145059,39,34,0.9512195121951219,0.8292682926829268,479,flights,1,3,Google says 138M in 2018
BhmmzKb4ubQnyutAs1,178.08620689655172,69.60526315789474,4.343566021867115,1.6976893453145059,39,34,0.9512195121951219,0.8292682926829268,873,flights,1,3,Will I agree with you
BhmmzKb4ubQnyutAs1,178.08620689655172,69.60526315789474,4.343566021867115,1.6976893453145059,39,34,0.9512195121951219,0.8292682926829268,479,flights,1,3,Hello!
BhmmzKb4ubQnyutAs1,178.08620689655172,69.60526315789474,4.343566021867115,1.6976893453145059,39,34,0.9512195121951219,0.8292682926829268,3,flights,1,3,hello
BhmmzKb4ubQnyutAs1,178.08620689655172,69.60526315789474,4.343566021867115,1.6976893453145059,39,34,0.9512195121951219,0.8292682926829268,1197,flights,1,3,Hi there!
BhmmzKb4ubQnyutAs1,178.08620689655172,69.60526315789474,4.343566021867115,1.6976893453145059,39,34,0.9512195121951219,0.8292682926829268,1392,flights,1,3,I'm not actually sure what the population of NYC is
BhmmzKb4ubQnyutAs1,178.08620689655172,69.60526315789474,4.343566021867115,1.6976893453145059,39,34,0.9512195121951219,0.8292682926829268,1261,flights,1,3,hello
BhmmzKb4ubQnyutAs1,178.08620689655172,69.60526315789474,4.343566021867115,1.6976893453145059,39,34,0.9512195121951219,0.8292682926829268,438,flights,1,3,Hello everyone.. I put 60 Million..total guess
BhmmzKb4ubQnyutAs1,178.08620689655172,69.60526315789474,4.343566021867115,1.6976893453145059,39,34,0.9512195121951219,0.8292682926829268,1215,flights,1,3,Hello
BhmmzKb4ubQnyutAs1,178.08620689655172,69.60526315789474,4.343566021867115,1.6976893453145059,39,34,0.9512195121951219,0.8292682926829268,873,flights,1,3,Hey
BhmmzKb4ubQnyutAs1,178.08620689655172,69.60526315789474,4.343566021867115,1.6976893453145059,39,34,0.9512195121951219,0.8292682926829268,1392,flights,1,3,I put 50
BhmmzKb4ubQnyutAs1,178.08620689655172,69.60526315789474,4.343566021867115,1.6976893453145059,39,34,0.9512195121951219,0.8292682926829268,479,flights,1,3,I guessed 70M
BhmmzKb4ubQnyutAs1,178.08620689655172,69.60526315789474,4.343566021867115,1.6976893453145059,39,34,0.9512195121951219,0.8292682926829268,1827,flights,1,3,Hi
BhmmzKb4ubQnyutAs1,178.08620689655172,69.60526315789474,4.343566021867115,1.6976893453145059,39,34,0.9512195121951219,0.8292682926829268,1261,flights,1,3,i put 45
BhmmzKb4ubQnyutAs1,178.08620689655172,69.60526315789474,4.343566021867115,1.6976893453145059,39,34,0.9512195121951219,0.8292682926829268,241,flights,1,3,hi
BhmmzKb4ubQnyutAs1,178.08620689655172,69.60526315789474,4.343566021867115,1.6976893453145059,39,34,0.9512195121951219,0.8292682926829268,1197,flights,1,3,I thought about 200 million
BhmmzKb4ubQnyutAs1,178.08620689655172,69.60526315789474,4.343566021867115,1.6976893453145059,39,34,0.9512195121951219,0.8292682926829268,1807,flights,1,3,hi
BhmmzKb4ubQnyutAs1,178.08620689655172,69.60526315789474,4.343566021867115,1.6976893453145059,39,34,0.9512195121951219,0.8292682926829268,438,flights,1,3,I started at 50
BhmmzKb4ubQnyutAs1,178.08620689655172,69.60526315789474,4.343566021867115,1.6976893453145059,39,34,0.9512195121951219,0.8292682926829268,666,flights,1,3,hi
BhmmzKb4ubQnyutAs1,178.08620689655172,69.60526315789474,4.343566021867115,1.6976893453145059,39,34,0.9512195121951219,0.8292682926829268,57,flights,1,3,I put 30...just a wild guess.
BhmmzKb4ubQnyutAs1,178.08620689655172,69.60526315789474,4.343566021867115,1.6976893453145059,39,34,0.9512195121951219,0.8292682926829268,438,flights,1,3,oh way more then eh
BhmmzKb4ubQnyutAs1,178.08620689655172,69.60526315789474,4.343566021867115,1.6976893453145059,39,34,0.9512195121951219,0.8292682926829268,77,flights,1,3,i put 80
BhmmzKb4ubQnyutAs1,178.08620689655172,69.60526315789474,4.343566021867115,1.6976893453145059,39,34,0.9512195121951219,0.8292682926829268,855,flights,1,3,i guessed 75mil
BhmmzKb4ubQnyutAs1,178.08620689655172,69.60526315789474,4.343566021867115,1.6976893453145059,39,34,0.9512195121951219,0.8292682926829268,241,flights,1,3,i guessed 250 million -- but think that is high now
BhmmzKb4ubQnyutAs1,178.08620689655172,69.60526315789474,4.343566021867115,1.6976893453145059,39,34,0.9512195121951219,0.8292682926829268,1392,flights,1,3,I figured it's a major hub
BhmmzKb4ubQnyutAs1,178.08620689655172,69.60526315789474,4.343566021867115,1.6976893453145059,39,34,0.9512195121951219,0.8292682926829268,1769,flights,1,3,Is the total in the us or the world?
BhmmzKb4ubQnyutAs1,178.08620689655172,69.60526315789474,4.343566021867115,1.6976893453145059,39,34,0.9512195121951219,0.8292682926829268,873,flights,1,3,I put 70
BhmmzKb4ubQnyutAs1,178.08620689655172,69.60526315789474,4.343566021867115,1.6976893453145059,39,34,0.9512195121951219,0.8292682926829268,1215,flights,1,3,53 is my best guess
BhmmzKb4ubQnyutAs1,178.08620689655172,69.60526315789474,4.343566021867115,1.6976893453145059,39,34,0.9512195121951219,0.8292682926829268,3,flights,1,3,40 maybe. not a math guy
BhmmzKb4ubQnyutAs1,178.08620689655172,69.60526315789474,4.343566021867115,1.6976893453145059,39,34,0.9512195121951219,0.8292682926829268,1371,flights,1,3,Ohk....
BhmmzKb4ubQnyutAs1,178.08620689655172,69.60526315789474,4.343566021867115,1.6976893453145059,39,34,0.9512195121951219,0.8292682926829268,2016,flights,1,3,500
BhmmzKb4ubQnyutAs1,178.08620689655172,69.60526315789474,4.343566021867115,1.6976893453145059,39,34,0.9512195121951219,0.8292682926829268,438,flights,1,3,but this is 2009
BhmmzKb4ubQnyutAs1,178.08620689655172,69.60526315789474,4.343566021867115,1.6976893453145059,39,34,0.9512195121951219,0.8292682926829268,1827,flights,1,3,"I guessed 20 mil, probably low"
BhmmzKb4ubQnyutAs1,178.08620689655172,69.60526315789474,4.343566021867115,1.6976893453145059,39,34,0.9512195121951219,0.8292682926829268,1392,flights,1,3,including the people who live there who woud use that airport
BhmmzKb4ubQnyutAs1,178.08620689655172,69.60526315789474,4.343566021867115,1.6976893453145059,39,34,0.9512195121951219,0.8292682926829268,1371,flights,1,3,I have just mentioned 2
BhmmzKb4ubQnyutAs1,178.08620689655172,69.60526315789474,4.343566021867115,1.6976893453145059,39,34,0.9512195121951219,0.8292682926829268,666,flights,1,3,i put 60
BhmmzKb4ubQnyutAs1,178.08620689655172,69.60526315789474,4.343566021867115,1.6976893453145059,39,34,0.9512195121951219,0.8292682926829268,1807,flights,1,3,i couldnt actually guess
BhmmzKb4ubQnyutAs1,178.08620689655172,69.60526315789474,4.343566021867115,1.6976893453145059,39,34,0.9512195121951219,0.8292682926829268,1197,flights,1,3,ahh tricky question
BhmmzKb4ubQnyutAs1,178.08620689655172,69.60526315789474,4.343566021867115,1.6976893453145059,39,34,0.9512195121951219,0.8292682926829268,3,flights,1,3,it dint let me guess either?
BhmmzKb4ubQnyutAs1,178.08620689655172,69.60526315789474,4.343566021867115,1.6976893453145059,39,34,0.9512195121951219,0.8292682926829268,3,flights,1,3,have you voted already?
BhmmzKb4ubQnyutAs1,178.08620689655172,69.60526315789474,4.343566021867115,1.6976893453145059,39,34,0.9512195121951219,0.8292682926829268,873,flights,1,3,Lot of flight boards in NYC
BhmmzKb4ubQnyutAs1,178.08620689655172,69.60526315789474,4.343566021867115,1.6976893453145059,39,34,0.9512195121951219,0.8292682926829268,241,flights,1,3,a round trip counts as 2 passengers?
BhmmzKb4ubQnyutAs1,178.08620689655172,69.60526315789474,4.343566021867115,1.6976893453145059,39,34,0.9512195121951219,0.8292682926829268,1392,flights,1,3,I know places like denver whch is not a huge city is a mjaor hub. I have gone through an NYC airport for transfers before
BhmmzKb4ubQnyutAs1,178.08620689655172,69.60526315789474,4.343566021867115,1.6976893453145059,39,34,0.9512195121951219,0.8292682926829268,77,flights,1,3,i thought because people use new york as a connector airport
BhmmzKb4ubQnyutAs1,178.08620689655172,69.60526315789474,4.343566021867115,1.6976893453145059,39,34,0.9512195121951219,0.8292682926829268,873,flights,1,3,70 to 80 is my answer
BhmmzKb4ubQnyutAs1,178.08620689655172,69.60526315789474,4.343566021867115,1.6976893453145059,39,34,0.9512195121951219,0.8292682926829268,1807,flights,1,3,no i didnt vote
BhmmzKb4ubQnyutAs1,178.08620689655172,69.60526315789474,4.343566021867115,1.6976893453145059,39,34,0.9512195121951219,0.8292682926829268,1371,flights,1,3,I checked and it shows 6.5 million
BhmmzKb4ubQnyutAs1,178.08620689655172,69.60526315789474,4.343566021867115,1.6976893453145059,39,34,0.9512195121951219,0.8292682926829268,3,flights,1,3,how many people here are real and not bots?
BhmmzKb4ubQnyutAs1,178.08620689655172,69.60526315789474,4.343566021867115,1.6976893453145059,39,34,0.9512195121951219,0.8292682926829268,1827,flights,1,3,60 mil sounds good to me
BhmmzKb4ubQnyutAs1,178.08620689655172,69.60526315789474,4.343566021867115,1.6976893453145059,39,34,0.9512195121951219,0.8292682926829268,241,flights,1,3,ah
BhmmzKb4ubQnyutAs1,178.08620689655172,69.60526315789474,4.343566021867115,1.6976893453145059,39,34,0.9512195121951219,0.8292682926829268,1197,flights,1,3,im real
BhmmzKb4ubQnyutAs1,178.08620689655172,69.60526315789474,4.343566021867115,1.6976893453145059,39,34,0.9512195121951219,0.8292682926829268,666,flights,1,3,I am real
BhmmzKb4ubQnyutAs1,178.08620689655172,69.60526315789474,4.343566021867115,1.6976893453145059,39,34,0.9512195121951219,0.8292682926829268,241,flights,1,3,me too
BhmmzKb4ubQnyutAs1,178.08620689655172,69.60526315789474,4.343566021867115,1.6976893453145059,39,34,0.9512195121951219,0.8292682926829268,1261,flights,1,3,im a bot
BhmmzKb4ubQnyutAs1,178.08620689655172,69.60526315789474,4.343566021867115,1.6976893453145059,39,34,0.9512195121951219,0.8292682926829268,3,flights,1,3,lol\
BhmmzKb4ubQnyutAs1,178.08620689655172,69.60526315789474,4.343566021867115,1.6976893453145059,39,34,0.9512195121951219,0.8292682926829268,873,flights,1,3,Real
BhmmzKb4ubQnyutAs1,178.08620689655172,69.60526315789474,4.343566021867115,1.6976893453145059,39,34,0.9512195121951219,0.8292682926829268,1371,flights,1,3,I should have looked into the data before replying 1
BhmmzKb4ubQnyutAs1,178.08620689655172,69.60526315789474,4.343566021867115,1.6976893453145059,39,34,0.9512195121951219,0.8292682926829268,1769,flights,1,3,I’m real
BhmmzKb4ubQnyutAs1,178.08620689655172,69.60526315789474,4.343566021867115,1.6976893453145059,39,34,0.9512195121951219,0.8292682926829268,57,flights,1,3,real person here
BhmmzKb4ubQnyutAs1,178.08620689655172,69.60526315789474,4.343566021867115,1.6976893453145059,39,34,0.9512195121951219,0.8292682926829268,1261,flights,1,3,haha just a joke ;-)
BhmmzKb4ubQnyutAs1,178.08620689655172,69.60526315789474,4.343566021867115,1.6976893453145059,39,34,0.9512195121951219,0.8292682926829268,1827,flights,1,3,I am real
BhmmzKb4ubQnyutAs1,178.08620689655172,69.60526315789474,4.343566021867115,1.6976893453145059,39,34,0.9512195121951219,0.8292682926829268,1371,flights,1,3,I am also real ..lolz
BhmmzKb4ubQnyutAs1,178.08620689655172,69.60526315789474,4.343566021867115,1.6976893453145059,39,34,0.9512195121951219,0.8292682926829268,1807,flights,1,3,230 i guess
BhmmzKb4ubQnyutAs1,178.08620689655172,69.60526315789474,4.343566021867115,1.6976893453145059,39,34,0.9512195121951219,0.8292682926829268,1392,flights,1,3,i think the way this is set up is that people are real
BhmmzKb4ubQnyutAs1,178.08620689655172,69.60526315789474,4.343566021867115,1.6976893453145059,39,34,0.9512195121951219,0.8292682926829268,438,flights,1,3,"said 160,000 per day fly right now"
BhmmzKb4ubQnyutAs1,178.08620689655172,69.60526315789474,4.343566021867115,1.6976893453145059,39,34,0.9512195121951219,0.8292682926829268,1261,flights,1,3,i think 200+ is probably right
BhmmzKb4ubQnyutAs1,178.08620689655172,69.60526315789474,4.343566021867115,1.6976893453145059,39,34,0.9512195121951219,0.8292682926829268,3,flights,1,3,anyone else unable to put in an answer?
BhmmzKb4ubQnyutAs1,178.08620689655172,69.60526315789474,4.343566021867115,1.6976893453145059,39,34,0.9512195121951219,0.8292682926829268,1807,flights,1,3,yes i am a real person
BhmmzKb4ubQnyutAs1,178.08620689655172,69.60526315789474,4.343566021867115,1.6976893453145059,39,34,0.9512195121951219,0.8292682926829268,873,flights,1,3,Have a good day guys
BhmmzKb4ubQnyutAs1,178.08620689655172,69.60526315789474,4.343566021867115,1.6976893453145059,39,34,0.9512195121951219,0.8292682926829268,438,flights,1,3,well I am gonna stick with 60 total guess
BhmmzKb4ubQnyutAs1,178.08620689655172,69.60526315789474,4.343566021867115,1.6976893453145059,39,34,0.9512195121951219,0.8292682926829268,1197,flights,1,3,i put in answer
BhmmzKb4ubQnyutAs1,178.08620689655172,69.60526315789474,4.343566021867115,1.6976893453145059,39,34,0.9512195121951219,0.8292682926829268,1371,flights,1,3,The answer is between 6 and 7 million
BhmmzKb4ubQnyutAs1,178.08620689655172,69.60526315789474,4.343566021867115,1.6976893453145059,39,34,0.9512195121951219,0.8292682926829268,1392,flights,1,3,thanks
BhmmzKb4ubQnyutAs1,178.08620689655172,69.60526315789474,4.343566021867115,1.6976893453145059,39,34,0.9512195121951219,0.8292682926829268,1769,flights,1,3,I put 200
BhmmzKb4ubQnyutAs1,178.08620689655172,69.60526315789474,4.343566021867115,1.6976893453145059,39,34,0.9512195121951219,0.8292682926829268,1197,flights,1,3,had 20 seconds
BhmmzKb4ubQnyutAs1,178.08620689655172,69.60526315789474,4.343566021867115,1.6976893453145059,39,34,0.9512195121951219,0.8292682926829268,938,flights,1,3,NA
BhmmzKb4ubQnyutAs1,178.08620689655172,69.60526315789474,4.343566021867115,1.6976893453145059,39,34,0.9512195121951219,0.8292682926829268,346,flights,1,3,NA
BhmmzKb4ubQnyutAs2,119.54545454545455,62.36507936507937,2.9157427937915745,1.5210994967092528,49,59,1.1951219512195121,1.4390243902439024,812,flights,2,4,Mvuu has a point
BhmmzKb4ubQnyutAs2,119.54545454545455,62.36507936507937,2.9157427937915745,1.5210994967092528,49,59,1.1951219512195121,1.4390243902439024,812,flights,2,4,Ty BlackSp
BhmmzKb4ubQnyutAs2,119.54545454545455,62.36507936507937,2.9157427937915745,1.5210994967092528,49,59,1.1951219512195121,1.4390243902439024,501,flights,2,4,Hi
BhmmzKb4ubQnyutAs2,119.54545454545455,62.36507936507937,2.9157427937915745,1.5210994967092528,49,59,1.1951219512195121,1.4390243902439024,812,flights,2,4,Hello
BhmmzKb4ubQnyutAs2,119.54545454545455,62.36507936507937,2.9157427937915745,1.5210994967092528,49,59,1.1951219512195121,1.4390243902439024,958,flights,2,4,Hello
BhmmzKb4ubQnyutAs2,119.54545454545455,62.36507936507937,2.9157427937915745,1.5210994967092528,49,59,1.1951219512195121,1.4390243902439024,1656,flights,2,4,I put 3 million but I am open to change. just guessing
BhmmzKb4ubQnyutAs2,119.54545454545455,62.36507936507937,2.9157427937915745,1.5210994967092528,49,59,1.1951219512195121,1.4390243902439024,1659,flights,2,4,hi
BhmmzKb4ubQnyutAs2,119.54545454545455,62.36507936507937,2.9157427937915745,1.5210994967092528,49,59,1.1951219512195121,1.4390243902439024,361,flights,2,4,anyone got any ideas
BhmmzKb4ubQnyutAs2,119.54545454545455,62.36507936507937,2.9157427937915745,1.5210994967092528,49,59,1.1951219512195121,1.4390243902439024,1088,flights,2,4,I think I may be low
BhmmzKb4ubQnyutAs2,119.54545454545455,62.36507936507937,2.9157427937915745,1.5210994967092528,49,59,1.1951219512195121,1.4390243902439024,700,flights,2,4,HI
BhmmzKb4ubQnyutAs2,119.54545454545455,62.36507936507937,2.9157427937915745,1.5210994967092528,49,59,1.1951219512195121,1.4390243902439024,1656,flights,2,4,hello
BhmmzKb4ubQnyutAs2,119.54545454545455,62.36507936507937,2.9157427937915745,1.5210994967092528,49,59,1.1951219512195121,1.4390243902439024,341,flights,2,4,Hey
BhmmzKb4ubQnyutAs2,119.54545454545455,62.36507936507937,2.9157427937915745,1.5210994967092528,49,59,1.1951219512195121,1.4390243902439024,812,flights,2,4,Any ideas? Im not sure
BhmmzKb4ubQnyutAs2,119.54545454545455,62.36507936507937,2.9157427937915745,1.5210994967092528,49,59,1.1951219512195121,1.4390243902439024,361,flights,2,4,I did 23
BhmmzKb4ubQnyutAs2,119.54545454545455,62.36507936507937,2.9157427937915745,1.5210994967092528,49,59,1.1951219512195121,1.4390243902439024,155,flights,2,4,Anyone fly much?  I haven't flown in over 30 years and never to NY.
BhmmzKb4ubQnyutAs2,119.54545454545455,62.36507936507937,2.9157427937915745,1.5210994967092528,49,59,1.1951219512195121,1.4390243902439024,1656,flights,2,4,is this for the entire world?
BhmmzKb4ubQnyutAs2,119.54545454545455,62.36507936507937,2.9157427937915745,1.5210994967092528,49,59,1.1951219512195121,1.4390243902439024,1659,flights,2,4,I put 150 milliion
BhmmzKb4ubQnyutAs2,119.54545454545455,62.36507936507937,2.9157427937915745,1.5210994967092528,49,59,1.1951219512195121,1.4390243902439024,719,flights,2,4,Hey
BhmmzKb4ubQnyutAs2,119.54545454545455,62.36507936507937,2.9157427937915745,1.5210994967092528,49,59,1.1951219512195121,1.4390243902439024,700,flights,2,4,I did 45 but I have no clue.
BhmmzKb4ubQnyutAs2,119.54545454545455,62.36507936507937,2.9157427937915745,1.5210994967092528,49,59,1.1951219512195121,1.4390243902439024,812,flights,2,4,I think its out of the entire world
BhmmzKb4ubQnyutAs2,119.54545454545455,62.36507936507937,2.9157427937915745,1.5210994967092528,49,59,1.1951219512195121,1.4390243902439024,501,flights,2,4,i put 150 too
