conversation_num,speaker_nickname,positive_bert,negative_bert,neutral_bert,num_words,num_chars,num_messages,info_exchange_zscore_chats,info_exchange_zscore_conversation,discrepancies,hear,home,conjunction,certainty,inclusive,bio,achievement,adverbs,anxiety,third_person,negation,swear,death,health,see,body,family,negative_affect,quantifier,positive_affect,insight,humans,present_tense,future_tense,past_tense,relative,sexual,inhibition,sadness,social,indefinite_pronoun,religion,work,money,causation,anger,first_person_singular,feel,tentativeness,exclusive,verbs,friends,article,argue,auxiliary_verbs,cognitive_mech,preposition,first_person_plural,percept,second_person,positive_words,first_person,nltk_english_stopwords,hedge_words,num_question_naive,NTRI,word_TTR,first_pronouns_proportion,function_word_accommodation,content_word_accommodation,hedge_naive,textblob_subjectivity,textblob_polarity,positivity_zscore_chats,positivity_zscore_conversation,dale_chall_score,time_diff,please,please_start,hashedge,indirect_(btw),hedges,factuality,deference,gratitude,apologizing,1st_person_pl.,1st_person,1st_person_start,2nd_person,2nd_person_start,indirect_(greeting),direct_question,direct_start,haspositive,hasnegative,subjunctive,indicative,user_list
P2fmuQimhJsCXWKNK_easy,Y5JrmQhHw3YDFEhKH,0.058063082,0.13840993,0.803527,9,40,1,1.2264404409898222,1.0923500979911787,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.010000000000000002,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,0.04000000000000001,0.0,0,0,1.0,0.0,0,0.0,0,0.125,0.0,-0.937407100659239,-0.8038995549061259,0.44639999999999996,4.608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['eEyNcdieTLhxbxDAb' 'TiaQKu5tFLf8RDBY4' 'wRL7r2FCckstiwFhv'
 'rk37GzmJBWLJA3MHg' 'f6Xkw2kpEpPLPJrcn' 'GZcQoEEhLwhGdjBBB'
 'eSWLze4QgsLkHZe9J' '6mwk8K286zJw4zkGp']"
P2fmuQimhJsCXWKNK_easy,f6Xkw2kpEpPLPJrcn,0.303476295,0.873491247,2.8230322699999997,21,83,4,0.7931044586862809,0.25702355246851266,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.039999999999999994,0.0,0.03,0.0,0.0,0.0,0.0,0.03,0.01,0.0,0.01,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.07,0.0,0.01,0.01,0.06,0.019999999999999997,0.019999999999999997,0.0,0.01,0.03,0.02,0.009999999999999998,0.12,0.0,1,0,3.875,0.16666666666666666,0,0.0,0,0.0,0.0,-3.5130273110066588,-2.919338028041086,1.0415999999999999,43.47,0,0,1,0,1,0,0,0,0,0,0,1,2,1,0,0,0,1,0,0,0,"['eEyNcdieTLhxbxDAb' 'TiaQKu5tFLf8RDBY4' 'wRL7r2FCckstiwFhv'
 'rk37GzmJBWLJA3MHg' 'Y5JrmQhHw3YDFEhKH' 'GZcQoEEhLwhGdjBBB'
 'eSWLze4QgsLkHZe9J' '6mwk8K286zJw4zkGp']"
P2fmuQimhJsCXWKNK_easy,GZcQoEEhLwhGdjBBB,0.8326600500000001,0.384508432,3.7828315,22,83,5,0.22025732861916214,-0.44979121681989714,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.02,0.03,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.01,0.04,0.01,0.0,0.0,0.0,0.01,0.08,0.0,0,0,4.833333333333333,0.0,5,0.03882045539380366,0,0.6,0.65,-2.885404124580086,-1.7635840179907931,1.0912,81.172,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"['eEyNcdieTLhxbxDAb' 'TiaQKu5tFLf8RDBY4' 'wRL7r2FCckstiwFhv'
 'rk37GzmJBWLJA3MHg' 'Y5JrmQhHw3YDFEhKH' 'f6Xkw2kpEpPLPJrcn'
 'eSWLze4QgsLkHZe9J' '6mwk8K286zJw4zkGp']"
P2fmuQimhJsCXWKNK_easy,eSWLze4QgsLkHZe9J,1.3472334,0.6018807509999999,1.050885982,7,29,3,-1.7185413902013562,-2.1204443078652293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.020000000000000004,0.0,0.0,0.02,0.0,0.0,0.019999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.0,0.010000000000000002,0.01,0.01,0.0,0,0,3.0,0.5,0,0.017241379310344827,0,0.6000000000000001,0.7,1.0845502351502088,2.467646033953732,0.3472,-4.393,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,"['eEyNcdieTLhxbxDAb' 'TiaQKu5tFLf8RDBY4' 'wRL7r2FCckstiwFhv'
 'rk37GzmJBWLJA3MHg' 'Y5JrmQhHw3YDFEhKH' 'f6Xkw2kpEpPLPJrcn'
 'GZcQoEEhLwhGdjBBB' '6mwk8K286zJw4zkGp']"
P2fmuQimhJsCXWKNK_easy,6mwk8K286zJw4zkGp,1.05963336,0.123543414,0.81682326,3,19,2,-1.4027353417138004,-1.6706530910453323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0,0,2.0,0.0,1,0.03225806451612903,0,1.5,1.0,1.2594514389910678,2.3167733960591574,0.1488,13.988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"['eEyNcdieTLhxbxDAb' 'TiaQKu5tFLf8RDBY4' 'wRL7r2FCckstiwFhv'
 'rk37GzmJBWLJA3MHg' 'Y5JrmQhHw3YDFEhKH' 'f6Xkw2kpEpPLPJrcn'
 'GZcQoEEhLwhGdjBBB' 'eSWLze4QgsLkHZe9J']"
PtrbFqBxBwW2a8nwT_easy,L5DxZCLsYh7FGuq7q,0.025545003,0.45363703,0.52081794,6,33,1,0.19827611467157022,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.02,0.0,0.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,0.01,0.01,0.030000000000000002,0.0,0,0,1.0,0.16666666666666666,0,0.0,0,0.0,0.0,-1.0454299097386637,-0.9999999999999998,6.565766666666667,0.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,['tkZs63G7nvaCJgjvX']
PtrbFqBxBwW2a8nwT_easy,tkZs63G7nvaCJgjvX,0.045341775,0.6257185,0.3289398,6,30,1,0.4553171962511332,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.01,0.02,0.0,0.0,0.0,0.01,0.02,0.0,0.04,0.0,0,0,1.0,0.0,1,0.07142857142857142,0,1.0,-0.25,-0.9796664025479437,1.0000000000000002,0.2976,8.577,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,['L5DxZCLsYh7FGuq7q']
vnHQn8s8MSzbmGMTq_easy,dTid4wKRB5Wgeu2X2,0.74277802,0.177980106,2.0792418699999997,11,54,3,-0.4333359823035413,-0.3662599370166148,0.01,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.01,0.0,0.03,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.01,0.0,0.01,0.030000000000000002,0.01,0.01,0.0,0.01,0.01,0.01,0.05,0.0,1,0,3.0,0.0,0,0.0,0,0.6000000000000001,0.7,-0.9234087254873842,-0.19578782573076925,0.5456,38.646,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,"['oC3SFZzCYDtEhryBk' 'uBQ956rJzbwGPj2Df' 'BZYHbErTszrc3NJSq'
 'AbtcknzpGznD9553W']"
vnHQn8s8MSzbmGMTq_easy,oC3SFZzCYDtEhryBk,0.5888852410000001,1.048347517,2.36276706,18,81,4,0.021981213947591893,0.36625993701661486,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.02,0.01,0.0,0.03,0.0,0.0,0.0,0.02,0.01,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.03,0.0,0.0,0.009999999999999998,0.02,0.01,0.01,0.0,0.01,0.0,0.0,0.01,0.07,0.0,1,0,4.0,0.16666666666666666,1,0.007142857142857143,0,0.0,0.0,-2.564918534860385,-2.1928883427128225,0.8927999999999999,77.45100000000001,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"['dTid4wKRB5Wgeu2X2' 'uBQ956rJzbwGPj2Df' 'BZYHbErTszrc3NJSq'
 'AbtcknzpGznD9553W']"
vnHQn8s8MSzbmGMTq_easy,uBQ956rJzbwGPj2Df,1.03151947,0.11779405999999999,0.85068652,10,34,2,0.3965522293431405,0.7325198740332297,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.019999999999999997,0.01,0.01,0.02,0.0,0.0,0.0,0.0,0.0,0.06999999999999999,0.0,0,0,2.0,0.0,0,0.007142857142857143,0,0.0,0.0,1.1660590411206415,2.450167520291432,0.49599999999999994,52.449999999999996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['dTid4wKRB5Wgeu2X2' 'oC3SFZzCYDtEhryBk' 'BZYHbErTszrc3NJSq'
 'AbtcknzpGznD9553W']"
vnHQn8s8MSzbmGMTq_easy,BZYHbErTszrc3NJSq,0.029464154,0.1213955,0.84914035,5,24,1,0.19827611467157022,0.3662599370166148,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.03,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019999999999999997,0.0,0.0,0.0,0.019999999999999997,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.019999999999999997,0.0,1,0,1.0,0.0,0,0.0,0,0.5178571428571428,0.09285714285714285,-1.0324107612143478,-1.1148372322735158,0.248,17.193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"['dTid4wKRB5Wgeu2X2' 'oC3SFZzCYDtEhryBk' 'uBQ956rJzbwGPj2Df'
 'AbtcknzpGznD9553W']"
vnHQn8s8MSzbmGMTq_easy,AbtcknzpGznD9553W,0.4800682,0.10225532,0.41767654,1,3,1,-0.8298882116466817,-1.0987798110498443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,0.46446471016495244,1.0533458804256743,0.0496,4.944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['dTid4wKRB5Wgeu2X2' 'oC3SFZzCYDtEhryBk' 'uBQ956rJzbwGPj2Df'
 'BZYHbErTszrc3NJSq']"
HRBSypSbLBdApPbwL_easy,NULL_SPEAKER,0.22552355,0.09361122,0.6808652,1,3,1,-0.8298882116466817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,-0.3811150096315028,0.0,0.0496,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[]
3ZiwLPmF9ycSwvWY6_easy,Rb4KPNbxuGGLMQBTj,1.228828354,0.442612182,5.32855951,27,114,7,-0.6683958499355124,-1.9751385336810532,0.009999999999999998,0.0,0.009999999999999998,0.009999999999999998,0.009999999999999998,0.009999999999999998,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.02,0.009999999999999998,0.0,0.03,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.039999999999999994,0.009999999999999998,0.04,0.009999999999999998,0.039999999999999994,0.03,0.0,0.0,0.02,0.0,0.04,0.0,0.08,0.01,1,0,7.0,0.0,1,0.02857142857142857,1,0.5,0.5,-3.8299377080486123,-2.539871730028889,1.3392,28.116,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['5RFMPGjwTn64mJpn5' 'eTvJFA3kASEjSfn7j' 'LLfEEbLzrXc5TYm38'
 'cMfTBcAWNb8anrZBX' 'CPcMm37nSrw6s2kaf' 'fFsdxwmMFRG5grw8L'
 'ZGEN2qhMJJvqnbsqJ' 'cEMQyw9ATZ9zH5r9K' 'JTCBTSpceE8N48Y2y']"
3ZiwLPmF9ycSwvWY6_easy,5RFMPGjwTn64mJpn5,3.23910768,0.658157839,4.10273455,16,61,8,-5.096859203696075,-7.53971151799402,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.049999999999999996,0.0,0.0,0.01,0.0,0.0,0.02,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.03,0.0,0.01,0.01,0.02,0.009999999999999998,0.0,0.019999999999999997,0.02,0.03,0.0,0,0,8.0,0.3333333333333333,0,0.03506493506493506,0,2.35,2.45,1.717782514076612,3.5400341316609727,0.7936,24.13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,"['Rb4KPNbxuGGLMQBTj' 'eTvJFA3kASEjSfn7j' 'LLfEEbLzrXc5TYm38'
 'cMfTBcAWNb8anrZBX' 'CPcMm37nSrw6s2kaf' 'fFsdxwmMFRG5grw8L'
 'ZGEN2qhMJJvqnbsqJ' 'cEMQyw9ATZ9zH5r9K' 'JTCBTSpceE8N48Y2y']"
3ZiwLPmF9ycSwvWY6_easy,eTvJFA3kASEjSfn7j,4.833608154,3.6601666866,8.506225167,95,425,17,4.398858275734946,2.544890033781355,0.04,0.009999999999999998,0.0,0.060000000000000005,0.03,0.05,0.0,0.03,0.04,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.07,0.02,0.0,0.15,0.009999999999999998,0.01,0.12000000000000001,0.0,0.01,0.01,0.07,0.11,0.0,0.01,0.03,0.030000000000000002,0.0,0.04,0.0,0.02,0.04,0.19,0.0,0.02,0.08,0.15,0.22999999999999998,0.09000000000000001,0.03,0.009999999999999998,0.02,0.08,0.07,0.47000000000000003,0.0,3,0,16.68888888888889,0.8114219114219114,1,0.15,0,4.97,3.93,-3.157994991189592,0.32567713089297357,4.712,58.338,0,0,1,0,1,2,0,0,0,3,2,2,1,1,0,2,2,6,1,0,0,"['Rb4KPNbxuGGLMQBTj' '5RFMPGjwTn64mJpn5' 'LLfEEbLzrXc5TYm38'
 'cMfTBcAWNb8anrZBX' 'CPcMm37nSrw6s2kaf' 'fFsdxwmMFRG5grw8L'
 'ZGEN2qhMJJvqnbsqJ' 'cEMQyw9ATZ9zH5r9K' 'JTCBTSpceE8N48Y2y']"
3ZiwLPmF9ycSwvWY6_easy,LLfEEbLzrXc5TYm38,1.279230648,2.328402939,3.39236653,40,186,7,2.416097129019244,1.785221366980951,0.0,0.0,0.0,0.01,0.02,0.0,0.0,0.01,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.09,0.01,0.0,0.1,0.0,0.01,0.01,0.03,0.04,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.1,0.0,0.02,0.01,0.08,0.03,0.02,0.0,0.01,0.03,0.02,0.01,0.17,0.0,0,0,7.0,0.25,2,0.0,0,1.1,1.2,-3.662504773836015,-2.3628818276838457,1.984,45.605000000000004,0,0,0,0,0,2,0,0,0,0,0,1,1,2,0,0,0,2,1,0,0,"['Rb4KPNbxuGGLMQBTj' '5RFMPGjwTn64mJpn5' 'eTvJFA3kASEjSfn7j'
 'cMfTBcAWNb8anrZBX' 'CPcMm37nSrw6s2kaf' 'fFsdxwmMFRG5grw8L'
 'ZGEN2qhMJJvqnbsqJ' 'cEMQyw9ATZ9zH5r9K' 'JTCBTSpceE8N48Y2y']"
3ZiwLPmF9ycSwvWY6_easy,cMfTBcAWNb8anrZBX,0.669103531,0.720861415,3.61003527,32,168,5,2.5336270628352286,2.260014283731204,0.009999999999999998,0.0,0.0,0.03,0.019999999999999997,0.039999999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.04,0.0,0.0,0.03,0.0,0.019999999999999997,0.0,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.009999999999999998,0.04,0.0,0.01,0.019999999999999997,0.03,0.09,0.019999999999999997,0.019999999999999997,0.01,0.0,0.009999999999999998,0.019999999999999997,0.14,0.0,2,0,5.0,0.07692307692307693,0,0.0,0,0.35,0.3,-3.428727567075945,-2.546811176858422,1.5872,44.687,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,"['Rb4KPNbxuGGLMQBTj' '5RFMPGjwTn64mJpn5' 'eTvJFA3kASEjSfn7j'
 'LLfEEbLzrXc5TYm38' 'CPcMm37nSrw6s2kaf' 'fFsdxwmMFRG5grw8L'
 'ZGEN2qhMJJvqnbsqJ' 'cEMQyw9ATZ9zH5r9K' 'JTCBTSpceE8N48Y2y']"
3ZiwLPmF9ycSwvWY6_easy,CPcMm37nSrw6s2kaf,4.641315813,0.557476521,5.801207424999999,60,310,11,2.695119424546398,1.4623621835907783,0.03,0.0,0.0,0.03,0.019999999999999997,0.03,0.0,0.019999999999999997,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.09,0.019999999999999997,0.009999999999999998,0.06,0.039999999999999994,0.0,0.07999999999999999,0.0,0.019999999999999997,0.0,0.03,0.03,0.0,0.0,0.01,0.0,0.0,0.03,0.0,0.0,0.0,0.12,0.0,0.01,0.02,0.09,0.11,0.049999999999999996,0.0,0.03,0.0,0.06,0.03,0.24,0.0,0,0,11.0,0.3983516483516484,1,0.006493506493506494,0,4.416666666666667,3.8,2.9849550095101343,5.526111668960062,2.976,69.501,0,0,3,0,2,0,1,0,0,0,0,4,0,0,0,0,0,6,0,0,0,"['Rb4KPNbxuGGLMQBTj' '5RFMPGjwTn64mJpn5' 'eTvJFA3kASEjSfn7j'
 'LLfEEbLzrXc5TYm38' 'cMfTBcAWNb8anrZBX' 'fFsdxwmMFRG5grw8L'
 'ZGEN2qhMJJvqnbsqJ' 'cEMQyw9ATZ9zH5r9K' 'JTCBTSpceE8N48Y2y']"
3ZiwLPmF9ycSwvWY6_easy,fFsdxwmMFRG5grw8L,1.8583018569999998,1.254935309,1.88676295,21,101,5,-0.03678375296040087,-0.873618966820466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020000000000000004,0.0,0.0,0.04,0.0,0.010000000000000002,0.0,0.0,0.01,0.01,0.02,0.0,0.0,0.019999999999999997,0.009999999999999998,0.0,0.0,0.0,0.0,0.01,0.009999999999999998,0.05,0.0,0.010000000000000002,0.009999999999999998,0.04,0.03,0.0,0.0,0.0,0.02,0.030000000000000006,0.0,0.08,0.0,0,0,5.0,0.0,0,0.0,0,1.2000000000000002,1.4,0.5217070120106455,1.629111760054506,1.0415999999999999,22.491,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,1,0,0,"['Rb4KPNbxuGGLMQBTj' '5RFMPGjwTn64mJpn5' 'eTvJFA3kASEjSfn7j'
 'LLfEEbLzrXc5TYm38' 'cMfTBcAWNb8anrZBX' 'CPcMm37nSrw6s2kaf'
 'ZGEN2qhMJJvqnbsqJ' 'cEMQyw9ATZ9zH5r9K' 'JTCBTSpceE8N48Y2y']"
3ZiwLPmF9ycSwvWY6_easy,ZGEN2qhMJJvqnbsqJ,0.060271878,0.092056535,0.84767157,6,23,1,0.4553171962511332,0.38933019173520744,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.01,0.0,0.03,0.0,0,0,1.0,0.0,1,0.0,0,0.0,0.0,-0.9300696331352996,-0.7676322244461968,0.2976,3.382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Rb4KPNbxuGGLMQBTj' '5RFMPGjwTn64mJpn5' 'eTvJFA3kASEjSfn7j'
 'LLfEEbLzrXc5TYm38' 'cMfTBcAWNb8anrZBX' 'CPcMm37nSrw6s2kaf'
 'fFsdxwmMFRG5grw8L' 'cEMQyw9ATZ9zH5r9K' 'JTCBTSpceE8N48Y2y']"
3ZiwLPmF9ycSwvWY6_easy,cEMQyw9ATZ9zH5r9K,0.5343786700000001,0.23373253,1.2318888000000001,7,32,2,-0.3745710153955485,-0.7881562418054202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0,0,2.0,0.0,0,0.006493506493506494,0,0.5,0.5,-0.4854083079805303,-0.08206469937644179,0.34719999999999995,15.943999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Rb4KPNbxuGGLMQBTj' '5RFMPGjwTn64mJpn5' 'eTvJFA3kASEjSfn7j'
 'LLfEEbLzrXc5TYm38' 'cMfTBcAWNb8anrZBX' 'CPcMm37nSrw6s2kaf'
 'fFsdxwmMFRG5grw8L' 'ZGEN2qhMJJvqnbsqJ' 'JTCBTSpceE8N48Y2y']"
3ZiwLPmF9ycSwvWY6_easy,JTCBTSpceE8N48Y2y,0.061558609,1.4361385,1.5023027999999998,23,116,3,2.6511569966512143,2.734807200481457,0.0,0.0,0.02,0.03,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.019999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.019999999999999997,0.0,0.0,0.04,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.019999999999999997,0.039999999999999994,0.01,0.02,0.01,0.039999999999999994,0.049999999999999996,0.019999999999999997,0.0,0.0,0.0,0.0,0.0,0.10999999999999999,0.0,1,0,3.0,0.0,0,0.0,0,0.3125,0.06818181818181818,-3.186372487142898,-2.72167303317472,8.7248,13.212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"['Rb4KPNbxuGGLMQBTj' '5RFMPGjwTn64mJpn5' 'eTvJFA3kASEjSfn7j'
 'LLfEEbLzrXc5TYm38' 'cMfTBcAWNb8anrZBX' 'CPcMm37nSrw6s2kaf'
 'fFsdxwmMFRG5grw8L' 'ZGEN2qhMJJvqnbsqJ' 'cEMQyw9ATZ9zH5r9K']"
