conversation_num,mean_pre_discussion_error,mean_post_discussion_error,mean_pre_discussion_error_pct,mean_post_discussion_error_pct,speaker_nickname,question,chatrooms,trial_indx,message,message_lower_with_punc,positive_bert,negative_bert,neutral_bert,num_words,num_chars,num_messages,info_exchange_zscore_chats,info_exchange_zscore_conversation,discrepancies,hear,home,conjunction,certainty,inclusive,bio,achievement,adverbs,anxiety,third_person,negation,swear,death,health,see,body,family,negative_affect,quantifier,positive_affect,insight,humans,present_tense,future_tense,past_tense,relative,sexual,inhibition,sadness,social,indefinite_pronoun,religion,work,money,causation,anger,first_person_singular,feel,tentativeness,exclusive,verbs,friends,article,argue,auxiliary_verbs,cognitive_mech,preposition,first_person_plural,percept,second_person,positive_words,first_person,nltk_english_stopwords,hedge_words,num_question_naive,NTRI,word_TTR,first_pronouns_proportion,function_word_accommodation,content_word_accommodation,hedge_naive,textblob_subjectivity,textblob_polarity,positivity_zscore_chats,positivity_zscore_conversation,dale_chall_score,dale_chall_classification,please,please_start,hashedge,indirect_(btw),hedges,factuality,deference,gratitude,apologizing,1st_person_pl.,1st_person,1st_person_start,2nd_person,2nd_person_start,indirect_(greeting),direct_question,direct_start,haspositive,hasnegative,subjunctive,indicative
N8CknFDn96pdtsdkH1,80303.07692307692,76108.59649122808,0.5624646418930932,0.5330853575066756,1796,headphones,1.0,10.0,hello i think its around 300000,"hello, i think itís around 300000",0.09948117,0.023591507,0.8769273,6,31,1,0.033164396945785234,0.061052187037533893,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.02,0.01,0.0,0.0,0.0,0.0,0.01,0.02,0.0,0,0,1.0,0.16666666666666666,0,0.00036859565057132326,0,0.0,0.0,-0.5842010740302052,-0.738142440419282,0.2976,easy,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
N8CknFDn96pdtsdkH1,80303.07692307692,76108.59649122808,0.5624646418930932,0.5330853575066756,612,headphones,1.0,10.0,i said 150000,i said 150000,0.08184808,0.08497518,0.8331767,3,13,1,-0.657435398278213,-0.6977392804289594,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.01,0.0,0,0,1.0,0.3333333333333333,0,0.00036859565057132326,0,0.0,0.0,-0.6665919621964614,-0.8032170813899391,0.1488,easy,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
N8CknFDn96pdtsdkH1,80303.07692307692,76108.59649122808,0.5624646418930932,0.5330853575066756,1703,headphones,1.0,10.0,i think 250000 to 300000 could be good,"i think 250000 to 300,000 could be good",0.8305394,0.008669407,0.16079119,8,38,1,0.4935642604284507,0.5669131653485294,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.02,0.02,0.01,0.0,0.0,0.0,0.01,0.01,0.03,0.0,0,0,1.0,0.125,0,0.00036859565057132326,0,0.6000000000000001,0.7,2.8316799128502232,1.9598164451699178,0.3968,easy,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
N8CknFDn96pdtsdkH1,80303.07692307692,76108.59649122808,0.5624646418930932,0.5330853575066756,832,headphones,1.0,10.0,it really could be any of these,it really could be any of these....,0.09083183,0.16576745,0.74340063,7,31,1,0.4935642604284507,0.5669131653485294,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.0,0.0,0.01,0.02,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.049999999999999996,0.0,0,0,1.0,0.0,2,0.0,0,0.2,0.2,-0.6246152501418185,-0.7700626934851452,0.3472,easy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N8CknFDn96pdtsdkH1,80303.07692307692,76108.59649122808,0.5624646418930932,0.5330853575066756,612,headphones,1.0,10.0,lol yeah it could be,lol yeah it could be,0.27242127,0.13027841,0.5973003,5,20,1,0.033164396945785234,0.061052187037533893,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.020000000000000004,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.020000000000000004,0.0,0,0,1.0,0.0,3,0.0,0,0.7,0.8,0.22386424172337024,-0.09990972471661536,0.248,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N8CknFDn96pdtsdkH1,80303.07692307692,76108.59649122808,0.5624646418930932,0.5330853575066756,612,headphones,1.0,10.0,really just a shot in the dark,really just a shot in the dark,0.026077801,0.6654189,0.3085032,7,30,1,0.4935642604284507,0.5669131653485294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.02,0.02,0.0,0.02,0.01,0.0,0.0,0.0,0.01,0.0,0.04,0.0,0,0,1.0,0.0,0,0.0,0,0.30000000000000004,0.02500000000000001,-0.9271794610460632,-1.0090364178056426,0.3472,easy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
N8CknFDn96pdtsdkH1,80303.07692307692,76108.59649122808,0.5624646418930932,0.5330853575066756,1703,headphones,1.0,10.0,they said they exceeded their goal,they said they exceeded their goal,0.36832112,0.033836927,0.597842,6,34,1,0.26336432868711795,0.31398267619303166,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.030000000000000006,0.0,0,0,0.8333333333333334,0.0,0,0.0,0,0.0,0.0,0.6719577872398266,0.2540071615404088,0.2976,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
N8CknFDn96pdtsdkH1,80303.07692307692,76108.59649122808,0.5624646418930932,0.5330853575066756,1796,headphones,1.0,10.0,totally agree with the 250000300000,totally agree with the 250000-300000,0.7561354,0.008490006,0.23537457,5,35,1,0.033164396945785234,0.061052187037533893,0.0,0.0,0.0,0.0,0.009999999999999998,0.009999999999999998,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.019999999999999997,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.019999999999999997,0.0,0,0,1.0,0.0,0,0.0,0,0.75,0.0,2.48402606187333,1.6852296548353378,0.248,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N8CknFDn96pdtsdkH1,80303.07692307692,76108.59649122808,0.5624646418930932,0.5330853575066756,832,headphones,1.0,10.0,there is just no way to know the exact answer,there is just no way to know the exact answer...,0.013016766,0.70496666,0.2820166,10,45,1,1.1841640556524489,1.3257046328150226,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.02,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.0,0.01,0.02,0.01,0.04,0.01,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0,0,1.0,0.0,1,0.0,0,0.25,0.25,-0.9882073508838943,-1.0572379617965248,0.496,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N8CknFDn96pdtsdkH1,80303.07692307692,76108.59649122808,0.5624646418930932,0.5330853575066756,1940,headphones,1.0,10.0,yeah normally im able to do some research for these but theres not enough info,"yeah, normally i'm able to do some research for these but there's not enough info",0.024392452,0.513459,0.46214852,15,78,1,2.3351637143591124,2.5903570785925116,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.01,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.02,0.0,0.0,0.01,0.02,0.04,0.02,0.0,0.0,0.0,0.01,0.0,0.07,0.0,0,0,1.0,0.0,1,0.0,0,0.5625,0.25,-0.9350542805462252,-1.0152561717503712,0.744,easy,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
N8CknFDn96pdtsdkH1,80303.07692307692,76108.59649122808,0.5624646418930932,0.5330853575066756,1209,headphones,1.0,10.0,i guessed an additional 25000,i guessed an additional 25000,0.10850525,0.055038795,0.836456,5,29,1,-0.19703553479554747,-0.19187830211796386,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.009999999999999998,0.0,0.009999999999999998,0.0,0.009999999999999998,0.0,0.0,0.019999999999999997,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.019999999999999997,0.0,0,0,1.0,0.2,0,0.0,0,0.0,0.0,-0.5420359194212652,-0.7048392152845786,7.0425,difficult,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
N8CknFDn96pdtsdkH1,80303.07692307692,76108.59649122808,0.5624646418930932,0.5330853575066756,1189,headphones,1.0,10.0,its tough with nothing else to go on though we do know it sold well,"it's tough with nothing else to go on, though we do know it sold well",0.1690283,0.31835914,0.5126125,15,67,1,2.1049637826177796,2.3374265894370136,0.0,0.0,0.0,0.01,0.0,0.02,0.0,0.0,0.02,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.0,0.03,0.0,0.01,0.02,0.0,0.0,0.0,0.01,0.02,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.01,0.01,0.03,0.03,0.01,0.0,0.0,0.02,0.01,0.07,0.0,0,0,1.0,0.06666666666666667,0,0.0,0,0.8333333333333334,-0.3888888888888889,-0.2592410239134019,-0.48147985233689744,0.744,easy,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
N8CknFDn96pdtsdkH1,80303.07692307692,76108.59649122808,0.5624646418930932,0.5330853575066756,1975,headphones,1.0,10.0,i guessed 20000,"i guessed 20,000",0.13096495,0.059503585,0.80953145,3,15,1,-0.657435398278213,-0.6977392804289594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0,0,1.0,0.3333333333333333,0,0.0,0,0.0,0.0,-0.43709262071708627,-0.6219520461152119,0.1488,easy,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
N8CknFDn96pdtsdkH1,80303.07692307692,76108.59649122808,0.5624646418930932,0.5330853575066756,2008,headphones,1.0,10.0,300000 sounds good,300000 sounds good,0.8538711,0.015715145,0.13041373,3,18,1,-0.4272354665368802,-0.4448087912734616,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.009999999999999998,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.6000000000000001,0.7,2.940697645160819,2.0459217166076,0.1488,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
N8CknFDn96pdtsdkH1,80303.07692307692,76108.59649122808,0.5624646418930932,0.5330853575066756,191,headphones,1.0,10.0,exceeding the goal i am guessing 200000,"exceeding the goal, i am guessing 200000",0.21657738,0.009540901,0.7738817,7,39,1,0.26336432868711795,0.31398267619303166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.01,0.01,0.030000000000000002,0.0,0,0,1.0,0.14285714285714285,0,0.0,0,0.0,0.0,-0.03706720567233448,-0.306000721368641,0.3472,easy,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
N8CknFDn96pdtsdkH1,80303.07692307692,76108.59649122808,0.5624646418930932,0.5330853575066756,1703,headphones,1.0,10.0,what is the concensus,what is the concensus?,0.03928686,0.052210934,0.9085022,4,21,1,-0.19703553479554747,-0.19187830211796386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.009999999999999998,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,1,0,1.0,0.0,1,0.0,0,0.0,0.0,-0.8654599267585116,-0.9602885935737453,0.1984,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
N8CknFDn96pdtsdkH1,80303.07692307692,76108.59649122808,0.5624646418930932,0.5330853575066756,832,headphones,1.0,10.0,right before questions had a right and wrong but this is just guessing pretty much,"right, before questions had a right and wrong but this is just guessing pretty much...",0.049970265,0.18761587,0.76241386,15,82,1,2.3351637143591124,2.5903570785925116,0.0,0.0,0.0,0.02,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.0,0.01,0.0,0.01,0.029999999999999995,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029999999999999995,0.02,0.02,0.0,0.01,0.029999999999999995,0.02,0.05999999999999999,0.01,0.0,0.0,0.0,0.04,0.0,0.08,0.0,0,0,0.9333333333333333,0.0,1,0.0,0,0.6342857142857143,0.10428571428571427,-0.8155415501954801,-0.9208616556565041,0.744,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
N8CknFDn96pdtsdkH1,80303.07692307692,76108.59649122808,0.5624646418930932,0.5330853575066756,1167,headphones,1.0,10.0,i said 500000 lol thinking 2 or 300000 now,"i said 500,000 lol, thinking 2 or 300,000 now",0.18782215,0.07154609,0.7406317,9,42,1,0.7237641921697834,0.8198436545040272,0.0,0.009999999999999998,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.009999999999999998,0.009999999999999998,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.009999999999999998,0.009999999999999998,0.009999999999999998,0.0,0.0,0.0,0.0,0.019999999999999997,0.0,0.0,0.009999999999999998,0.0,0.0,0.009999999999999998,0.03,0.0,0,0,1.0,0.1111111111111111,0,0.0,0,0.7,0.8,-0.17142646653500715,-0.4121214448651279,0.44639999999999996,easy,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
N8CknFDn96pdtsdkH1,80303.07692307692,76108.59649122808,0.5624646418930932,0.5330853575066756,576,headphones,1.0,10.0,seems like theyve been successful every step of the way so i think double the goal is reasonable,seems like they've been successful every step of the way so i think double the goal is reasonable.,0.91501105,0.0071804826,0.07780851,18,96,1,2.795563577841778,3.096218056903507,0.0,0.0,0.0,0.009999999999999998,0.009999999999999998,0.0,0.0,0.019999999999999997,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019999999999999997,0.019999999999999997,0.03,0.0,0.039999999999999994,0.0,0.009999999999999998,0.019999999999999997,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.019999999999999997,0.0,0.009999999999999998,0.0,0.009999999999999998,0.0,0.009999999999999998,0.0,0.05,0.0,0.019999999999999997,0.009999999999999998,0.03,0.039999999999999994,0.009999999999999998,0.0,0.0,0.0,0.03,0.009999999999999998,0.07,0.0,0,0,0.9444444444444444,0.05555555555555555,0,0.00036859565057132326,0,0.5166666666666666,0.31666666666666665,3.2263750155445985,2.2715577392907442,0.8927999999999999,easy,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
N8CknFDn96pdtsdkH1,80303.07692307692,76108.59649122808,0.5624646418930932,0.5330853575066756,1796,headphones,1.0,10.0,300000 is good for me,300000 is good for me,0.8926471,0.008915954,0.09843698,5,21,1,0.033164396945785234,0.061052187037533893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.009999999999999998,0.0,0.009999999999999998,0.0,0.0,0.0,0.009999999999999998,0.009999999999999998,0.03,0.0,0,0,1.0,0.0,1,0.0,0,0.6000000000000001,0.7,3.1218791102094725,2.189023933988569,0.248,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
N8CknFDn96pdtsdkH1,80303.07692307692,76108.59649122808,0.5624646418930932,0.5330853575066756,612,headphones,1.0,10.0,think im going to go in the middle and say 200000,think im going to go in the middle and say 200000,0.090688124,0.05160118,0.8577107,11,49,1,1.4143639873937814,1.5786351219705204,0.0,0.009999999999999998,0.0,0.009999999999999998,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.019999999999999997,0.0,0.0,0.039999999999999994,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019999999999999997,0.0,0.009999999999999998,0.009999999999999998,0.0,0.019999999999999997,0.019999999999999997,0.0,0.009999999999999998,0.0,0.0,0.0,0.039999999999999994,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,-0.6252867186691622,-0.7705930382151575,0.5456,easy,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
N8CknFDn96pdtsdkH1,80303.07692307692,76108.59649122808,0.5624646418930932,0.5330853575066756,1884,headphones,1.0,10.0,200000 then,200000 then,0.201852,0.099229194,0.6989188,2,11,1,-0.657435398278213,-0.6977392804289594,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0,0,1.0,0.0,0,0.012048192771084338,0,0.0,0.0,-0.1058717734925878,-0.3603445043730092,0.0992,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
N8CknFDn96pdtsdkH1,80303.07692307692,76108.59649122808,0.5624646418930932,0.5330853575066756,2008,headphones,1.0,10.0,300000,300000,0.17127493,0.099785805,0.72893924,1,6,1,-0.8876353300195456,-0.9506697695844571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,-0.24874361018268562,-0.473188699700354,0.0496,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N8CknFDn96pdtsdkH1,80303.07692307692,76108.59649122808,0.5624646418930932,0.5330853575066756,1703,headphones,1.0,10.0,i agreeit could be anything,i agree....it could be anything,0.5047398,0.030546706,0.4647135,5,27,1,-0.19703553479554747,-0.19187830211796386,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.02,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.0,0,0,1.0,0.2,0,0.0,0,0.0,0.0,1.309376198174514,0.7574581518484579,0.248,easy,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
N8CknFDn96pdtsdkH1,80303.07692307692,76108.59649122808,0.5624646418930932,0.5330853575066756,1462,headphones,1.0,10.0,200 sounds good,200 sounds good,0.87156034,0.006828841,0.12161077,3,15,1,-0.4272354665368802,-0.4448087912734616,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.6000000000000001,0.7,3.023350895078223,2.111203578269043,0.1488,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
N8CknFDn96pdtsdkH1,80303.07692307692,76108.59649122808,0.5624646418930932,0.5330853575066756,1499,headphones,1.0,10.0,200000 sounds reasonable,200000 sounds reasonable,0.3648083,0.081267186,0.55392456,3,24,1,-0.4272354665368802,-0.4448087912734616,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.009999999999999998,0.0,0.009999999999999998,0.0,0.0,0.0,0,0,1.0,0.0,0,0.009433962264150943,0,0.6,0.2,0.6555440809768749,0.24104315464799542,0.1488,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
N8CknFDn96pdtsdkH1,80303.07692307692,76108.59649122808,0.5624646418930932,0.5330853575066756,1209,headphones,1.0,10.0,200000 sounds good to me,200000 sounds good to me,0.86251664,0.010478198,0.12700522,5,24,1,0.033164396945785234,0.061052187037533893,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.009999999999999998,0.0,0.009999999999999998,0.009999999999999998,0.019999999999999997,0.0,0,0,1.0,0.0,0,0.021482155035235283,0,0.6000000000000001,0.7,2.981094065713138,2.0778279458333024,0.248,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
NHMWXTsgF46YwYkdQ1,301.8453608247423,456.9381443298969,0.4956409865759315,0.750308939786366,352,yemen,1.0,5.0,hi,hi,0.44251677,0.0934177,0.46406552,1,2,1,-0.8876353300195456,-0.7465382784463045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,1.0186381195906913,1.1966888275017677,0.0496,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
